mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
156	151	2411/4	2491/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2981					
156	151	603	623	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2982					
156	151	2413/4	2493/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2983					
156	151	1207/2	1247/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2984					
156	151	2415/4	2495/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2985					
156	151	600	620	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2986					
156	151	602	622	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2987					
156	151	600	620	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	2988					
156	151	603	623	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	2989					
156	151	600	620	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	2990					
156	151	602	622	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	2991					
157	152	604	624	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2992					
157	152	606	626	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2993					
157	152	604	624	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	2994					
157	152	606	626	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2995					
157	152	604	624	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	2996					
157	152	2417/4	2497/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2997					
157	152	1209/2	1249/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2998					
157	152	2419/4	2499/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2999					
157	152	605	625	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	3000					
157	152	2421/4	2501/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	3001					
157	152	1211/2	1251/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	3002					
157	152	2423/4	2503/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3003					
157	152	606	626	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	3004					
157	152	2425/4	2505/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	3005					
157	152	1213/2	1253/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	3006					
157	152	2427/4	2507/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3007					
157	152	607	627	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	3008					
157	152	2429/4	2509/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3009					
157	152	1215/2	1255/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	3010					
157	152	2431/4	2511/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	3011					
157	152	604	624	4.0		0	0	Chord	4/4	4	1	1		1	1	3012					
158	153	608	628	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3013					
158	153	610	630	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3014					
158	153	608	628	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3015					
158	153	610	630	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3016					
158	153	608	628	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3017					
158	153	610	630	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3018					
158	153	608	628	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	3019					
158	153	2433/4	2513/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3020					
158	153	1217/2	1257/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	3021					
158	153	2435/4	2515/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	3022					
158	153	609	629	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	3023					
158	153	2437/4	2517/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3024					
158	153	1219/2	1259/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3025					
158	153	2439/4	2519/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3026					
158	153	610	630	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	3027					
158	153	2441/4	2521/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3028					
158	153	1221/2	1261/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3029					
158	153	2443/4	2523/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	3030					
158	153	611	631	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	3031					
158	153	2445/4	2525/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3032					
158	153	1223/2	1263/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3033					
158	153	2447/4	2527/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3034					
159	154	612	632	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3035					
159	154	615	635	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3036					
159	154	612	632	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3037					
159	154	615	635	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3038					
159	154	612	632	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3039					
159	154	615	635	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3040					
159	154	612	632	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	3041					
159	154	2449/4	2529/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3042					
159	154	1225/2	1265/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	3043					
159	154	2451/4	2531/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	3044					
159	154	613	633	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	3045					
159	154	2453/4	2533/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3046					
159	154	1227/2	1267/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3047					
159	154	2455/4	2535/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3048					
159	154	614	634	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	3049					
159	154	2457/4	2537/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3050					
159	154	1229/2	1269/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3051					
159	154	2459/4	2539/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	3052					
159	154	615	635	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	3053					
159	154	2461/4	2541/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3054					
159	154	1231/2	1271/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3055					
159	154	2463/4	2543/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3056					
160	155	616	636	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3057					
160	155	617	637	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3058					
160	155	618	638	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3059					
160	155	619	639	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3060					
160	155	616	636	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3061					
160	155	617	637	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3062					
160	155	618	638	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3063					
160	155	616	636	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	3064					
160	155	618	638	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3065					
160	155	616	636	4.0		0	0	Chord	4/4	4	1	1		1	1	3066					
161	156	620	640	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3067					
161	156	621	641	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	3068					
161	156	623	643	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3069					
161	156	620	640	3.0		0	0	Chord	4/4	2	1	3/4		1/2	3/2	3070					
161	156	623	643	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3071					
161	156	620	640	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3072					
161	156	621	641	2.0		1/4	1/4	Chord	4/4	3	1	1/2		1/2	1	3073					
161	156	623	643	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3074					
161	156	620	640	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	3075					
161	156	622	642	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	3076					
162	157	624	644	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3077					
162	157	625	645	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3078					
162	157	626	646	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3079					
162	157	627	647	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3080					
162	157	624	644	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3081					
162	157	625	645	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3082					
162	157	627	647	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3083					
162	157	624	644	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3084					
162	157	625	645	1.0		1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3085					
162	157	626	646	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3086					
162	157	627	647	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3087					
162	157	624	644	4.0		0	0	Chord	4/4	4	1	1		1	1	3088					
163	158	628	648	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3089					
163	158	629	649	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	3090					
163	158	631	651	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3091					
163	158	628	648	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3092					
163	158	629	649	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3093					
163	158	631	651	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3094					
163	158	628	648	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3095					
163	158	629	649	2.0		1/4	1/4	Chord	4/4	3	1	1/2		1/2	1	3096					
163	158	631	651	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3097					
163	158	628	648	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3098					
163	158	630	650	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	3099					
164	159	632	652	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3100					
164	159	633	653	2.0		1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	3101					
164	159	635	655	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3102					
164	159	632	652	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3103					
164	159	633	653	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	3104					
164	159	632	652	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3105					
164	159	633	653	2.0		1/4	1/4	Chord	4/4	3	1	1/2		1/2	1	3106					
164	159	632	652	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	3107					
164	159	634	654	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	3108					
165	160	636	656	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3109					
165	160	637	657	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3110					
165	160	638	658	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3111					
165	160	639	659	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3112					
165	160	639	659	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3113					
165	160	636	656	4.0		0	0	Chord	4/4	3	1	1		1	1	3114					
165	160	636	656	4.0		0	0	Chord	4/4	4	1	1		1	1	3115					
166	161	640	660	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3116					
166	161	643	663	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3117					
166	161	640	660	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3118					
166	161	641	661	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3119					
166	161	642	662	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3120					
166	161	643	663	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3121					
166	161	640	660	4.0		0	0	Chord	4/4	3	1	1		1	1	3122					
166	161	640	660	4.0		0	0	Chord	4/4	4	1	1		1	1	3123					
167	162	644	664	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3124					
167	162	645	665	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3125					
167	162	646	666	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3126					
167	162	647	667	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3127					
167	162	644	664	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3128					
167	162	647	667	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3129					
167	162	644	664	4.0		0	0	Chord	4/4	3	1	1		1	1	3130					
167	162	644	664	4.0		0	0	Chord	4/4	4	1	1		1	1	3131					
168	163	648	668	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3132					
168	163	651	671	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3133					
168	163	648	668	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3134					
168	163	649	669	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3135					
168	163	650	670	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3136					
168	163	651	671	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3137					
168	163	648	668	4.0		0	0	Chord	4/4	3	1	1		1	1	3138					
168	163	648	668	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	3139					
168	163	651	671	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3140					
169	164	652	672	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3141					
169	164	1305/2	1345/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3142					
169	164	653	673	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3143					
169	164	1307/2	1347/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3144					
169	164	654	674	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3145					
169	164	1311/2	1351/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3146					
169	164	652	672	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3147					
169	164	1307/2	1347/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3148					
169	164	654	674	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3149					
169	164	1309/2	1349/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3150					
169	164	655	675	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3151					
169	164	1311/2	1351/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3152					
169	164	652	672	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	3153					
169	164	654	674	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3154					
169	164	652	672	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3155					
169	164	654	674	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3156					
170	165	656	676	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3157					
170	165	1313/2	1353/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3158					
170	165	657	677	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3159					
170	165	1315/2	1355/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3160					
170	165	658	678	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3161					
170	165	1319/2	1359/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3162					
170	165	656	676	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3163					
170	165	1315/2	1355/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3164					
170	165	658	678	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3165					
170	165	1317/2	1357/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3166					
170	165	659	679	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3167					
170	165	1319/2	1359/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3168					
170	165	656	676	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	3169					
170	165	658	678	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3170					
170	165	656	676	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3171					
170	165	658	678	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3172					
171	166	660	680	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3173					
171	166	1321/2	1361/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3174					
171	166	661	681	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3175					
171	166	1323/2	1363/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3176					
171	166	662	682	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3177					
171	166	1327/2	1367/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3178					
171	166	660	680	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3179					
171	166	1323/2	1363/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3180					
171	166	662	682	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3181					
171	166	1325/2	1365/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3182					
171	166	663	683	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3183					
171	166	1327/2	1367/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3184					
171	166	660	680	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	3185					
171	166	662	682	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3186					
171	166	660	680	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3187					
171	166	662	682	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3188					
172	167	664	684	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3189					
172	167	1329/2	1369/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3190					
172	167	665	685	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3191					
172	167	1331/2	1371/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3192					
172	167	666	686	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3193					
172	167	667	687	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3194					
172	167	664	684	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3195					
172	167	1331/2	1371/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3196					
172	167	666	686	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3197					
172	167	1333/2	1373/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3198					
172	167	667	687	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3199					
172	167	1335/2	1375/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3200					
172	167	664	684	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	3201					
172	167	666	686	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3202					
172	167	664	684	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3203					
172	167	666	686	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3204					
173	168	668	688	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3205					
173	168	669	689	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3206					
173	168	670	690	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3207					
173	168	671	691	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3208					
173	168	668	688	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3209					
173	168	1339/2	1379/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3210					
173	168	670	690	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3211					
173	168	1341/2	1381/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3212					
173	168	671	691	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3213					
173	168	1343/2	1383/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3214					
173	168	668	688	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3215					
173	168	1337/2	1377/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3216					
173	168	669	689	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3217					
173	168	1339/2	1379/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3218					
173	168	670	690	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3219					
173	168	1343/2	1383/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3220					
173	168	668	688	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3221					
174	169	672	692	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3222					
174	169	674	694	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3223					
174	169	675	695	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3224					
174	169	672	692	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3225					
174	169	1347/2	1387/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3226					
174	169	674	694	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3227					
174	169	1349/2	1389/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3228					
174	169	675	695	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3229					
174	169	1351/2	1391/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3230					
174	169	672	692	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3231					
174	169	1345/2	1385/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3232					
174	169	673	693	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3233					
174	169	1347/2	1387/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3234					
174	169	674	694	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3235					
174	169	1351/2	1391/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3236					
174	169	672	692	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3237					
175	170	676	696	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	3238					
175	170	1355/2	1395/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3239					
175	170	678	698	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	3240					
175	170	1359/2	1399/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3241					
175	170	676	696	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3242					
175	170	1355/2	1395/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3243					
175	170	678	698	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3244					
175	170	1357/2	1397/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3245					
175	170	679	699	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3246					
175	170	1359/2	1399/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3247					
175	170	676	696	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3248					
175	170	1353/2	1393/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3249					
175	170	677	697	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3250					
175	170	1355/2	1395/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3251					
175	170	678	698	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3252					
175	170	1359/2	1399/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3253					
175	170	676	696	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3254					
176	171	680	700	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3255					
176	171	681	701	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3256					
176	171	683	703	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3257					
176	171	1367/2	1407/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3258					
176	171	680	700	4.0		0	0	Chord	4/4	2	1	1		1	1	3259					
176	171	680	700	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3260					
176	171	1361/2	1401/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3261					
176	171	681	701	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3262					
176	171	1363/2	1403/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3263					
176	171	682	702	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3264					
176	171	1367/2	1407/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3265					
176	171	680	700	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	3266					
176	171	1363/2	1403/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3267					
176	171	682	702	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3268					
176	171	1365/2	1405/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3269					
176	171	683	703	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3270					
176	171	1367/2	1407/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3271					
177	172	684	704	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	3272					
177	172	685	705	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3273					
177	172	686	706	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3274					
177	172	687	707	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3275					
177	172	684	704	4.0		0	0	Chord	4/4	2	1	1		1	1	3276					
177	172	684	704	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	3277					
177	172	1369/2	1409/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3278					
