mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	crescendo_line
71	71	1121/4	1121/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1996									348			
71	71	561/2	561/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1997									348			
71	71	1123/4	1123/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1998									348			
71	71	281	281	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1999									348			
71	71	1125/4	1125/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2000									348			
71	71	563/2	563/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2001									348			
71	71	1127/4	1127/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2002												
71	71	282	282	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2003									349			
71	71	1129/4	1129/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2004									349			
71	71	565/2	565/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2005									349			
71	71	1131/4	1131/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2006									349			
71	71	283	283	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2007									349			
71	71	1133/4	1133/4	0.0	13/16	13/16	Spanner	4/4	2	1	0													349	27		
71	71	1133/4	1133/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2008									349	27		
71	71	567/2	567/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2009									349	27		
71	71	1135/4	1135/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2010										27		
71	71	280	280	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2011												
71	71	282	282	0.0	1/2	1/2	Spanner	4/4	3	1	0														28		
71	71	282	282	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2012										28		
71	71	280	280	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2013												
71	71	282	282	0.0	1/2	1/2	Spanner	4/4	4	1	0														29		
71	71	282	282	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2014										29		
72	72	284	284	0.0	0	0	Spanner	4/4	1	1	0																
72	72	284	284	0.0	0	0	Spanner	4/4	1	1	0															16	
72	72	284	284	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2015											16	
72	72	285	285	0.0	1/4	1/4	Spanner	4/4	1	1	0																
72	72	285	285	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2016												
72	72	286	286	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p											
72	72	286	286	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	2017									350			
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2018												
72	72	284	284	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2019									351	27		
72	72	1137/4	1137/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2020									351	27		
72	72	569/2	569/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2021									351	27		
72	72	1139/4	1139/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2022									351	27		
72	72	285	285	0.0	1/4	1/4	Spanner	4/4	2	1	0													351			
72	72	285	285	0.0	1/4	1/4	Spanner	4/4	2	1	0													351		17	
72	72	285	285	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2023									351		17	
72	72	1141/4	1141/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2024									351		17	
72	72	571/2	571/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2025									351		17	
72	72	1143/4	1143/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2026											17	
72	72	286	286	0.0	1/2	1/2	Dynamic	4/4	2	1	0					p											
72	72	286	286	0.0	1/2	1/2	Spanner	4/4	2	1	0																
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2027												
72	72	284	284	0.0	0	0	Spanner	4/4	3	1	0																
72	72	284	284	0.0	0	0	Spanner	4/4	3	1	0															18	
72	72	284	284	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2028											18	
72	72	286	286	0.0	1/2	1/2	Dynamic	4/4	3	1	0					p											
72	72	286	286	0.0	1/2	1/2	Spanner	4/4	3	1	0																
72	72	286	286	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2029									352			
72	72	1145/4	1145/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2030									352			
72	72	573/2	573/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2031									352			
72	72	1147/4	1147/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2032									352			
72	72	287	287	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2033									352			
72	72	1149/4	1149/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2034									352			
72	72	575/2	575/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2035									352			
72	72	1151/4	1151/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2036												
72	72	284	284	0.0	0	0	Spanner	4/4	4	1	0																
72	72	284	284	0.0	0	0	Spanner	4/4	4	1	0															19	
72	72	284	284	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2037											19	
72	72	286	286	0.0	1/2	1/2	Dynamic	4/4	4	1	0					p											
72	72	286	286	0.0	1/2	1/2	Spanner	4/4	4	1	0																
72	72	286	286	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2038												
73	73	288	288	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2039									353			
73	73	289	289	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2040												
73	73	290	290	0.0	1/2	1/2	Spanner	4/4	1	1	0														30		
73	73	290	290	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2041										30		
73	73	288	288	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2042									354			
73	73	1153/4	1153/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2043									354			
73	73	577/2	577/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2044									354			
73	73	1155/4	1155/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2045									354			
73	73	289	289	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2046									354			
73	73	1157/4	1157/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2047									354			
73	73	579/2	579/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2048									354			
73	73	1159/4	1159/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2049												
73	73	290	290	0.0	1/2	1/2	Spanner	4/4	2	1	0														31		
73	73	290	290	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2050									355	31		
73	73	1161/4	1161/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2051									355	31		
73	73	581/2	581/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2052									355	31		
73	73	1163/4	1163/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2053									355	31		
73	73	291	291	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2054									355	31		
73	73	1165/4	1165/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2055									355	31		
73	73	583/2	583/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2056									355	31		
73	73	1167/4	1167/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2057										31		
73	73	288	288	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2058												
73	73	290	290	0.0	1/2	1/2	Spanner	4/4	3	1	0														32		
73	73	290	290	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2059										32		
73	73	288	288	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	2060												
73	73	290	290	0.0	1/2	1/2	Spanner	4/4	4	1	0														33		
73	73	290	290	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2061										33		
74	74	292	292	0.0	0	0	Spanner	4/4	1	1	0																
74	74	292	292	0.0	0	0	Spanner	4/4	1	1	0															20	
74	74	292	292	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2062											20	
74	74	293	293	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2063											20	
74	74	294	294	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p											
74	74	294	294	0.0	1/2	1/2	Spanner	4/4	1	1	0																
74	74	294	294	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	2064									356			
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2065												
74	74	292	292	0.0	0	0	Spanner	4/4	2	1	0																
74	74	292	292	0.0	0	0	Spanner	4/4	2	1	0															21	
74	74	292	292	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2066									357		21	
74	74	1169/4	1169/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2067									357		21	
74	74	585/2	585/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2068									357		21	
74	74	1171/4	1171/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2069									357		21	
74	74	293	293	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2070									357		21	
74	74	1173/4	1173/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2071									357		21	
74	74	587/2	587/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2072									357		21	
74	74	1175/4	1175/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2073									357		21	
74	74	294	294	0.0	1/2	1/2	Dynamic	4/4	2	1	0					p											
74	74	294	294	0.0	1/2	1/2	Spanner	4/4	2	1	0																
74	74	294	294	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2074												
74	74	292	292	0.0	0	0	Spanner	4/4	3	1	0																
74	74	292	292	0.0	0	0	Spanner	4/4	3	1	0															22	
74	74	292	292	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2075											22	
74	74	293	293	0.0	1/4	1/4	Spanner	4/4	3	1	0																
74	74	293	293	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	2076												
74	74	294	294	0.0	1/2	1/2	Dynamic	4/4	3	1	0					p											
74	74	294	294	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2077									358			
74	74	1177/4	1177/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2078									358			
74	74	589/2	589/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2079									358			
74	74	1179/4	1179/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2080									358			
74	74	295	295	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2081									358			
74	74	1181/4	1181/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2082									358			
74	74	591/2	591/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2083									358			
74	74	1183/4	1183/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2084												
74	74	292	292	0.0	0	0	Spanner	4/4	4	1	0																
74	74	292	292	0.0	0	0	Spanner	4/4	4	1	0															23	
74	74	292	292	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2085											23	
74	74	294	294	0.0	1/2	1/2	Dynamic	4/4	4	1	0					p											
74	74	294	294	0.0	1/2	1/2	Spanner	4/4	4	1	0																
74	74	294	294	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2086												
75	75	296	296	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2087									359			
75	75	297	297	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2088												
75	75	298	298	0.0	1/2	1/2	StaffText	4/4	1	1	0							cresc.									
75	75	298	298	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	2089									360			
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2090												
75	75	296	296	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2091									361			
75	75	1185/4	1185/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2092									361			
75	75	593/2	593/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2093									361			
75	75	1187/4	1187/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2094									361			
75	75	297	297	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2095									361			
75	75	1189/4	1189/4	0.0	5/16	5/16	StaffText	4/4	2	1	0							cresc.						361			
75	75	1189/4	1189/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2096									361			
75	75	595/2	595/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2097									361			
75	75	1191/4	1191/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2098												
75	75	298	298	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2099									362			
75	75	1193/4	1193/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2100									362			
75	75	597/2	597/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2101									362			
75	75	1195/4	1195/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2102									362			
75	75	299	299	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2103									362			
75	75	1197/4	1197/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2104									362			
75	75	599/2	599/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2105									362			
75	75	1199/4	1199/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2106												
75	75	296	296	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2107									363			
75	75	1185/4	1185/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2108									363			
75	75	593/2	593/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2109									363			
75	75	1187/4	1187/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2110									363			
75	75	297	297	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2111									363			
75	75	1189/4	1189/4	0.0	5/16	5/16	StaffText	4/4	3	1	0							cresc.						363			
75	75	1189/4	1189/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2112									363			
75	75	595/2	595/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2113									363			
75	75	1191/4	1191/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2114												
75	75	298	298	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2115									364			
75	75	1193/4	1193/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2116									364			
75	75	597/2	597/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2117									364			
75	75	1195/4	1195/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2118									364			
75	75	299	299	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2119									364			
75	75	1197/4	1197/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2120									364			
75	75	599/2	599/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2121									364			
75	75	1199/4	1199/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2122												
75	75	296	296	0.0	0	0	StaffText	4/4	4	1	0							cresc.									
75	75	296	296	4.0	0	0	Chord	4/4	4	1	1		1	1	2123												
76	76	300	300	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2124									365			
76	76	301	301	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2125												
76	76	302	302	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	2126												
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2127												
76	76	300	300	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2128									366			
76	76	1201/4	1201/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2129									366			
76	76	601/2	601/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2130									366			
76	76	1203/4	1203/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2131									366			
76	76	301	301	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2132									366			
76	76	1205/4	1205/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2133									366			
76	76	603/2	603/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2134									366			
76	76	1207/4	1207/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2135												
76	76	302	302	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2136									367			
76	76	1209/4	1209/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2137									367			
76	76	605/2	605/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2138									367			
76	76	1211/4	1211/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2139									367			
76	76	303	303	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2140									367			
76	76	1213/4	1213/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2141									367			
76	76	607/2	607/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2142									367			
76	76	1215/4	1215/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2143												
76	76	300	300	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2144									368			
76	76	1201/4	1201/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2145									368			
76	76	601/2	601/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2146									368			
76	76	1203/4	1203/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2147									368			
76	76	301	301	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2148									368			
76	76	1205/4	1205/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2149									368			
76	76	603/2	603/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2150									368			
76	76	1207/4	1207/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2151												
76	76	302	302	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2152									369			
76	76	1209/4	1209/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2153									369			
76	76	605/2	605/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2154									369			
76	76	1211/4	1211/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2155									369			
76	76	303	303	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2156									369			
76	76	1213/4	1213/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2157									369			
76	76	607/2	607/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2158									369			
76	76	1215/4	1215/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2159												
76	76	300	300	4.0	0	0	Chord	4/4	4	1	1		1	1	2160												
77	77	304	304	0.0	0	0	Dynamic	4/4	1	1	0					f											
77	77	304	304	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2161									370			
77	77	306	306	0.0	1/2	1/2	StaffText	4/4	1	1	0							dimin.									
77	77	306	306	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2162												
77	77	307	307	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2163												
77	77	304	304	0.0	0	0	Dynamic	4/4	2	1	0					f											
77	77	304	304	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2164									371			
77	77	1217/4	1217/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2165									371			
77	77	609/2	609/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2166									371			
77	77	1219/4	1219/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2167									371			
77	77	305	305	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2168									371			
77	77	1221/4	1221/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2169									371			
77	77	611/2	611/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2170									371			
77	77	1223/4	1223/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2171												
77	77	306	306	0.0	1/2	1/2	StaffText	4/4	2	1	0							dimin.									
77	77	306	306	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2172									372			
77	77	1225/4	1225/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2173									372			
77	77	613/2	613/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2174									372			
77	77	1227/4	1227/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2175									372			
77	77	307	307	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2176									372			
77	77	1229/4	1229/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2177									372			
77	77	615/2	615/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2178									372			
77	77	1231/4	1231/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2179												
77	77	304	304	0.0	0	0	Dynamic	4/4	3	1	0					f											
77	77	304	304	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2180									373			
77	77	1217/4	1217/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2181									373			
77	77	609/2	609/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2182									373			
77	77	1219/4	1219/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2183									373			
77	77	305	305	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2184									373			
77	77	1221/4	1221/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2185									373			
77	77	611/2	611/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2186									373			
77	77	1223/4	1223/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2187												
77	77	306	306	0.0	1/2	1/2	StaffText	4/4	3	1	0							dimin.									
77	77	306	306	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2188									374			
77	77	1225/4	1225/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2189									374			
77	77	613/2	613/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2190									374			
77	77	1227/4	1227/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2191									374			
77	77	307	307	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2192									374			
77	77	1229/4	1229/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2193									374			
77	77	615/2	615/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2194									374			
77	77	1231/4	1231/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2195												
77	77	304	304	0.0	0	0	Dynamic	4/4	4	1	0					f											
77	77	304	304	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2196												
77	77	306	306	0.0	1/2	1/2	StaffText	4/4	4	1	0							dimin.									
77	77	306	306	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2197												
78	78	308	308	0.0	0	0	Dynamic	4/4	1	1	0					p											
78	78	308	308	4.0	0	0	Chord	4/4	1	1	1		1	1	2198												
78	78	308	308	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	2199									375			
78	78	1233/4	1233/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2200									375			
78	78	617/2	617/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2201									375			
78	78	1235/4	1235/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2202									375			
78	78	309	309	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2203									375			
78	78	1237/4	1237/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2204									375			
78	78	619/2	619/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2205									375			
78	78	1239/4	1239/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2206									375			
78	78	310	310	0.0	1/2	1/2	Dynamic	4/4	2	1	0					p											
78	78	310	310	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2207												
78	78	308	308	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	2208									376			
78	78	1233/4	1233/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	2209									376			
78	78	617/2	617/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	2210									376			
78	78	1235/4	1235/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	2211									376			
78	78	309	309	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	2212									376			
78	78	1237/4	1237/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	2213									376			
78	78	619/2	619/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	2214									376			
78	78	1239/4	1239/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	2215												
78	78	310	310	0.0	1/2	1/2	Dynamic	4/4	3	1	0					p											
78	78	310	310	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	2216									377			
78	78	1241/4	1241/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	2217									377			
78	78	621/2	621/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	2218									377			
78	78	1243/4	1243/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	2219									377			
78	78	311	311	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	2220									377			
78	78	1245/4	1245/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	2221									377			
78	78	623/2	623/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	2222									377			
78	78	1247/4	1247/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	2223												
78	78	308	308	1.5	0	0	Chord	4/4	4	1	3/8		1/4	3/2	2224												
78	78	1239/4	1239/4	0.0	7/16	7/16	Dynamic	4/4	4	1	0					p											
78	78	1239/4	1239/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	2225												
78	78	310	310	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	2226									378			
78	78	1241/4	1241/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	2227									378			
78	78	621/2	621/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2228									378			
