mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	TextLine	TextLine_dim.
224	224	1310	1310	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	4765											23		
224	224	1313	1313	0.0	3/4	3/4	Spanner	12/8	1	1	0																		
224	224	1310	1310	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	4766									635				
224	224	2621/2	2621/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	4767									635				
224	224	1311	1311	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	4768									635				
224	224	2623/2	2623/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	4769									635				
224	224	1312	1312	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	4770									635				
224	224	2625/2	2625/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	4771									635				
224	224	1313	1313	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	4772									635				
224	224	2627/2	2627/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	4773									635				
224	224	1314	1314	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	4774									635				
224	224	2629/2	2629/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	4775									635				
224	224	1315	1315	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	4776									635				
224	224	2631/2	2631/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	4777													
224	224	1310	1310	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	4778									636				
224	224	2621/2	2621/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	4779									636				
224	224	1311	1311	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	4780									636				
224	224	2623/2	2623/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	4781									636				
224	224	1312	1312	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	4782									636				
224	224	2625/2	2625/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	4783									636				
224	224	1313	1313	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	4784									636				
224	224	2627/2	2627/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	4785									636				
224	224	1314	1314	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	4786									636				
224	224	2629/2	2629/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	4787									636				
224	224	1315	1315	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	4788									636				
224	224	2631/2	2631/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	4789													
225	225	1316	1316	0.0	0	0	Dynamic	12/8	1	1	0						ff												
225	225	1316	1316	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4790													
225	225	2635/2	2635/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	4791													
225	225	1319	1319	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4792													
225	225	2639/2	2639/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4793									637				
225	225	1320	1320	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4794									637				
225	225	2641/2	2641/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4795									637				
225	225	1321	1321	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4796									637				
225	225	2643/2	2643/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4797									637				
225	225	1316	1316	0.0	0	0	Dynamic	12/8	2	1	0						ff												
225	225	1316	1316	0.0	0	0	Dynamic	12/8	2	1	0						ff												
225	225	1316	1316	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4798													
225	225	2635/2	2635/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	4799													
225	225	2639/2	2639/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	4800									638				
225	225	1320	1320	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	4801									638				
225	225	2641/2	2641/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	4802									638				
225	225	1321	1321	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	4803									638				
225	225	2643/2	2643/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	4804									638				
225	225	1316	1316	0.0	0	0	Dynamic	12/8	3	1	0						ff												
225	225	1316	1316	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4805													
225	225	2635/2	2635/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	4806													
225	225	2639/2	2639/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	4807									639				
225	225	1320	1320	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	4808									639				
225	225	2641/2	2641/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	4809									639				
225	225	1321	1321	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	4810									639				
225	225	2643/2	2643/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	4811									639				
225	225	1316	1316	0.0	0	0	Dynamic	12/8	4	1	0						ff												
225	225	1316	1316	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4812													
225	225	2635/2	2635/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4			1/4	1	4813													
225	225	2639/2	2639/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	4814									640				
225	225	1320	1320	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	4815									640				
225	225	2641/2	2641/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	4816									640				
225	225	1321	1321	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	4817									640				
225	225	2643/2	2643/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	4818									640				
226	226	1322	1322	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4819									637				
226	226	2645/2	2645/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4820									637				
226	226	1323	1323	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4821									637				
226	226	2647/2	2647/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4822									637				
226	226	1324	1324	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4823									637				
226	226	2649/2	2649/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4824									637				
226	226	1325	1325	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4825									637				
226	226	2651/2	2651/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4826									637				
226	226	1326	1326	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4827									637				
226	226	2653/2	2653/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4828									637				
226	226	1327	1327	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4829									637				
226	226	2655/2	2655/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4830									637				
226	226	1322	1322	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	4831									638				
226	226	2645/2	2645/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	4832									638				
226	226	1323	1323	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	4833									638				
226	226	2647/2	2647/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	4834									638				
226	226	1324	1324	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	4835									638				
226	226	2649/2	2649/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	4836									638				
226	226	1325	1325	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	4837									638				
226	226	2651/2	2651/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	4838									638				
226	226	1326	1326	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	4839									638				
226	226	2653/2	2653/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	4840									638				
226	226	1327	1327	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	4841									638				
226	226	2655/2	2655/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	4842									638				
226	226	1322	1322	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	4843									639				
226	226	2645/2	2645/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	4844									639				
226	226	1323	1323	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	4845									639				
226	226	2647/2	2647/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	4846									639				
226	226	1324	1324	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	4847									639				
226	226	2649/2	2649/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	4848									639				
226	226	1325	1325	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	4849									639				
226	226	2651/2	2651/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	4850									639				
226	226	1326	1326	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	4851									639				
226	226	2653/2	2653/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	4852									639				
226	226	1327	1327	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	4853									639				
226	226	2655/2	2655/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	4854									639				
226	226	1322	1322	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	4855									640				
226	226	2645/2	2645/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	4856									640				
226	226	1323	1323	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	4857									640				
226	226	2647/2	2647/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	4858									640				
226	226	1324	1324	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	4859									640				
226	226	2649/2	2649/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	4860									640				
226	226	1325	1325	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	4861									640				
226	226	2651/2	2651/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	4862									640				
226	226	1326	1326	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	4863									640				
226	226	2653/2	2653/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	4864									640				
226	226	1327	1327	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	4865									640				
226	226	2655/2	2655/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	4866									640				
227	227	1328	1328	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4867									637				
227	227	2657/2	2657/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4868									637				
227	227	1329	1329	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4869													
227	227	2659/2	2659/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						ff												
227	227	2659/2	2659/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4870									641				
227	227	1330	1330	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4871									641				
227	227	2661/2	2661/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4872									641				
227	227	1331	1331	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4873									641				
227	227	2663/2	2663/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4874									641				
227	227	1332	1332	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4875									641				
227	227	2665/2	2665/2	0.375	9/8	9/8	Chord	12/8	1	1	3/32			1/8	3/4	4876									641				
227	227	10663/8	10663/8	0.375	39/32	39/32	Chord	12/8	1	1	3/32			1/8	3/4	4877									641				
227	227	5333/4	5333/4	0.375	21/16	21/16	Chord	12/8	1	1	3/32			1/8	3/4	4878									641				
227	227	10669/8	10669/8	0.375	45/32	45/32	Chord	12/8	1	1	3/32			1/8	3/4	4879									641				
227	227	1328	1328	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	4880									638				
227	227	2657/2	2657/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	4881									638				
227	227	1329	1329	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	4882													
227	227	2659/2	2659/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						ff												
227	227	2659/2	2659/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	4883									642				
227	227	1330	1330	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	4884									642				
227	227	2661/2	2661/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	4885									642				
227	227	1331	1331	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	4886									642				
227	227	2663/2	2663/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	4887									642				
227	227	1332	1332	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	4888									642				
227	227	2665/2	2665/2	0.375	9/8	9/8	Chord	12/8	2	1	3/32			1/8	3/4	4889									642				
227	227	10663/8	10663/8	0.375	39/32	39/32	Chord	12/8	2	1	3/32			1/8	3/4	4890									642				
227	227	5333/4	5333/4	0.375	21/16	21/16	Chord	12/8	2	1	3/32			1/8	3/4	4891									642				
227	227	10669/8	10669/8	0.375	45/32	45/32	Chord	12/8	2	1	3/32			1/8	3/4	4892									642				
227	227	1328	1328	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	4893									639				
227	227	2657/2	2657/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	4894									639				
227	227	1329	1329	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	4895													
227	227	2659/2	2659/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						ff												
227	227	2659/2	2659/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	4896									643				
227	227	1330	1330	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	4897									643				
227	227	2661/2	2661/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	4898									643				
227	227	1331	1331	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	4899									643				
227	227	2663/2	2663/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	4900									643				
227	227	1332	1332	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	4901									643				
227	227	2665/2	2665/2	0.375	9/8	9/8	Chord	12/8	3	1	3/32			1/8	3/4	4902									643				
227	227	10663/8	10663/8	0.375	39/32	39/32	Chord	12/8	3	1	3/32			1/8	3/4	4903									643				
227	227	5333/4	5333/4	0.375	21/16	21/16	Chord	12/8	3	1	3/32			1/8	3/4	4904									643				
227	227	10669/8	10669/8	0.375	45/32	45/32	Chord	12/8	3	1	3/32			1/8	3/4	4905									643				
227	227	1328	1328	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	4906									640				
227	227	2657/2	2657/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	4907									640				
227	227	1329	1329	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	4908													
227	227	2659/2	2659/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						ff												
227	227	2659/2	2659/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	4909									644				
227	227	1330	1330	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	4910									644				
227	227	2661/2	2661/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	4911									644				
227	227	1331	1331	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	4912									644				
227	227	2663/2	2663/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	4913									644				
227	227	1332	1332	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	4914									644				
227	227	2665/2	2665/2	0.375	9/8	9/8	Chord	12/8	4	1	3/32			1/8	3/4	4915									644				
227	227	10663/8	10663/8	0.375	39/32	39/32	Chord	12/8	4	1	3/32			1/8	3/4	4916									644				
227	227	5333/4	5333/4	0.375	21/16	21/16	Chord	12/8	4	1	3/32			1/8	3/4	4917									644				
227	227	10669/8	10669/8	0.375	45/32	45/32	Chord	12/8	4	1	3/32			1/8	3/4	4918									644				
228	228	1334	1334	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4919													
228	228	1337	1337	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	4920													
228	228	1334	1334	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4921													
228	228	1337	1337	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	4922													
228	228	1334	1334	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4923													
228	228	1337	1337	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	4924													
228	228	1334	1334	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4925													
228	228	1337	1337	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4926													
229	229	1340	1340	0.0	0	0	Dynamic	4/4	1	1	0						f												
229	229	1340	1340	0.0	0	0	Tempo	4/4	1	1	0									L'istessotempo.	120.0			1.0					
229	229	1340	1340	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4927													
229	229	1342	1342	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	4928													
229	229	2687/2	2687/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4929													
229	229	1340	1340	0.0	0	0	Dynamic	4/4	2	1	0						f												
229	229	1340	1340	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4930													
229	229	1342	1342	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	4931													
229	229	2687/2	2687/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4932													
229	229	1340	1340	0.0	0	0	Dynamic	4/4	3	1	0						f												
229	229	1340	1340	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	4933													
229	229	1342	1342	1.5	1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	4934													
229	229	2687/2	2687/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	4935													
229	229	1340	1340	0.0	0	0	Dynamic	4/4	4	1	0						f												
229	229	1340	1340	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	4936		articAccentAbove							645				
229	229	1341	1341	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	4937									645				
229	229	1342	1342	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	4938									645				
229	229	1343	1343	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4939													
230	230	1344	1344	4.0	0	0	Chord	4/4	1	1	1			1	1	4940		articAccentAbove											
230	230	1344	1344	0.0	0	0	Dynamic	4/4	2	1	0						sf												
230	230	1344	1344	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	4941									646				
230	230	1345	1345	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	4942									646				
230	230	1346	1346	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	4943									646				
230	230	1347	1347	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	4944													
230	230	1344	1344	4.0	0	0	Chord	4/4	3	1	1			1	1	4945		articAccentAbove											
230	230	1344	1344	0.0	0	0	Dynamic	4/4	4	1	0						sf												
230	230	1344	1344	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	4946									647				
230	230	1345	1345	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	4947									647				
230	230	1346	1346	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	4948									647				
230	230	1347	1347	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4949													
231	231	1348	1348	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4950													
231	231	1350	1350	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	4951													
231	231	2703/2	2703/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4952													
231	231	1348	1348	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4953													
231	231	1350	1350	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	4954													
231	231	2703/2	2703/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4955													
231	231	1348	1348	0.0	0	0	Dynamic	4/4	3	1	0						sf												
231	231	1348	1348	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	4956									648				
231	231	1349	1349	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	4957									648				
231	231	1350	1350	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	4958									648				
231	231	1351	1351	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	4959													
231	231	1348	1348	0.0	0	0	Dynamic	4/4	4	1	0						sf												
231	231	1348	1348	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	4960									649				
231	231	1349	1349	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	4961									649				
231	231	1350	1350	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	4962									649				
231	231	1351	1351	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4963													
232	232	1352	1352	4.0	0	0	Chord	4/4	1	1	1			1	1	4964		articAccentAbove											
232	232	1352	1352	4.0	0	0	Chord	4/4	2	1	1			1	1	4965		articAccentAbove											
232	232	1352	1352	0.0	0	0	Dynamic	4/4	3	1	0						sf												
232	232	1352	1352	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	4966									650				
232	232	1353	1353	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	4967									650				
232	232	1354	1354	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	4968									650				
232	232	1355	1355	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	4969													
232	232	1352	1352	0.0	0	0	Dynamic	4/4	4	1	0						sf												
232	232	1352	1352	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	4970									651				
232	232	1353	1353	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	4971									651				
232	232	1354	1354	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	4972									651				
232	232	1355	1355	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	4973													
233	233	1356	1356	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4974													
233	233	1358	1358	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	4975													
233	233	2719/2	2719/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4976													
233	233	1356	1356	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4977													
233	233	1356	1356	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	4978													
234	234	1360	1360	0.0	0	0	Dynamic	4/4	1	1	0						ff												
234	234	1360	1360	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	4979													
234	234	1362	1362	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	4980													
234	234	2727/2	2727/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4981													
234	234	1360	1360	0.0	0	0	Dynamic	4/4	2	1	0						ff												
234	234	1360	1360	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4982													
234	234	1362	1362	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	4983													
234	234	2727/2	2727/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4984													
234	234	1360	1360	0.0	0	0	Dynamic	4/4	3	1	0						ff												
234	234	1360	1360	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	4985													
234	234	1362	1362	1.5	1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	4986													
234	234	2727/2	2727/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	4987													
234	234	1360	1360	0.0	0	0	Dynamic	4/4	4	1	0						ff												
234	234	1360	1360	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	4988													
234	234	1362	1362	1.5	1/2	1/2	Chord	4/4	4	1	3/8			1/4	3/2	4989													
234	234	2727/2	2727/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4990													
235	235	1364	1364	0.0	0	0	Dynamic	4/4	1	1	0						sf												
235	235	1364	1364	4.0	0	0	Chord	4/4	1	1	1			1	1	4991													
235	235	1364	1364	0.0	0	0	Dynamic	4/4	2	1	0						sf												
235	235	1364	1364	4.0	0	0	Chord	4/4	2	1	1			1	1	4992									652				
235	235	1364	1364	0.0	0	0	Dynamic	4/4	3	1	0						sf												
235	235	1364	1364	4.0	0	0	Chord	4/4	3	1	1			1	1	4993									653				
235	235	1364	1364	0.0	0	0	Dynamic	4/4	4	1	0						sf												
235	235	1364	1364	4.0	0	0	Chord	4/4	4	1	1			1	1	4994													
236	236	1368	1368	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	4995													
236	236	1369	1369	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	4996		articAccentAbove							654				
236	236	1370	1370	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	4997		articAccentAbove							654				
236	236	1371	1371	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	4998		articAccentAbove											
236	236	1368	1368	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	4999													
236	236	1368	1368	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	5000													
236	236	1368	1368	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	5001													
237	237	1372	1372	0.0	0	0	Dynamic	4/4	1	1	0						f												
237	237	1372	1372	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	5002													
237	237	1374	1374	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	5003													
237	237	2751/2	2751/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	5004													
237	237	1372	1372	0.0	0	0	Dynamic	4/4	2	1	0						f												
237	237	1372	1372	0.0	0	0	Dynamic	4/4	2	1	0						f												
237	237	1372	1372	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	5005													
237	237	1374	1374	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	5006													
237	237	2751/2	2751/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	5007													
237	237	1372	1372	0.0	0	0	Dynamic	4/4	3	1	0						f												
237	237	1372	1372	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	5008									655				
237	237	1373	1373	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	5009									655				
237	237	1374	1374	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	5010									655				
237	237	1375	1375	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	5011													
237	237	1372	1372	0.0	0	0	Dynamic	4/4	4	1	0						f												
237	237	1372	1372	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	5012									656				
237	237	1373	1373	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	5013									656				
