mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
20	20	79	79	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	243											
20	20	76	76	2.0	0	0	Chord	2/2	2	1	1/2		r16	1/2	1	244											
20	20	78	78	2.0	1/2	1/2	Chord	2/2	2	1	1/2		r16	1/2	1	245											
20	20	76	76	2.0	0	0	Chord	2/2	3	1	1/2		r16	1/2	1	246											
20	20	78	78	2.0	1/2	1/2	Chord	2/2	3	1	1/2		r16	1/2	1	247											
20	20	76	76	2.0	0	0	Chord	2/2	4	1	1/2		r16	1/2	1	248											
20	20	78	78	2.0	1/2	1/2	Chord	2/2	4	1	1/2		r16	1/2	1	249											
21	21	81	81	0.0	1/4	1/4	Dynamic	2/2	1	1	0						pp										
21	21	81	81	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	250		articStaccatoAbove									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	251		articStaccatoAbove									
21	21	82	82	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	252									30		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	253											
21	21	83	83	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	254		articStaccatoAbove									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	255		articStaccatoAbove									
21	21	80	80	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	256											
21	21	81	81	0.0	1/4	1/4	Dynamic	2/2	2	1	0						pp										
21	21	81	81	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	257		articStaccatoAbove									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	258		articStaccatoAbove									
21	21	82	82	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	259									31		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	260											
21	21	83	83	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	261		articStaccatoAbove									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	262		articStaccatoAbove									
21	21	80	80	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	263											
21	21	81	81	0.0	1/4	1/4	Dynamic	2/2	3	1	0						pp										
21	21	81	81	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	264		articStaccatoAbove									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	265		articStaccatoAbove									
21	21	82	82	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	266									32		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	267											
21	21	83	83	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	268		articStaccatoAbove									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	269		articStaccatoAbove									
21	21	80	80	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	270											
22	22	84	84	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	271									33		
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	272											
22	22	85	85	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	273									34		
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	274											
22	22	86	86	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	275									35		
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	276											
22	22	87	87	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	277									36		
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	278											
22	22	84	84	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	279									37		
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	280											
22	22	85	85	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	281									38		
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	282											
22	22	86	86	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	283									39		
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	284											
22	22	87	87	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	285									40		
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	286											
22	22	84	84	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	287									41		
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	288											
22	22	85	85	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	289									42		
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	290											
22	22	86	86	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	291									43		
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	292											
22	22	87	87	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	293									44		
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	294											
23	23	89	89	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	295											
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	296		articStaccatoBelow									
23	23	90	90	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	297									45		
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	298											
23	23	91	91	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	299		articStaccatoBelow									
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	300		articStaccatoBelow									
23	23	89	89	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	301		articStaccatoBelow									
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	302		articStaccatoBelow									
23	23	90	90	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	303									46		
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	304											
23	23	91	91	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	305		articStaccatoBelow									
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	306		articStaccatoBelow									
23	23	89	89	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	307		articStaccatoAbove									
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	308											
23	23	90	90	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	309									47		
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	310											
23	23	91	91	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	311		articStaccatoAbove									
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	312		articStaccatoAbove									
23	23	88	88	0.0	0	0	Dynamic	2/2	4	1	0						p										
23	23	88	88	0.0	0	0	StaffText	2/2	4	1	0								pizz.								
23	23	88	88	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	313											
24	24	92	92	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	314									48		
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	315											
24	24	93	93	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	316									49		
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	317											
24	24	94	94	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	318									50		
24	24	189/2	189/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	319											
24	24	95	95	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	320									51		
24	24	191/2	191/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	321											
24	24	92	92	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	322									52		
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	323											
24	24	93	93	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	324									53		
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	325											
24	24	94	94	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	326									54		
24	24	189/2	189/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	327											
24	24	95	95	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	328											
24	24	92	92	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	329									55		
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	330											
24	24	93	93	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	331									56		
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	332											
24	24	94	94	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	333									57		
24	24	189/2	189/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	334											
24	24	95	95	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	335									58		
24	24	191/2	191/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	336											
25	25	97	97	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	337		articStaccatoAbove									
25	25	195/2	195/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	338		articStaccatoAbove									
25	25	98	98	0.0	1/2	1/2	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
25	25	98	98	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	339									59		
25	25	197/2	197/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	340											
25	25	99	99	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	341		articStaccatoAbove									
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	342		articStaccatoAbove									
25	25	97	97	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	343		articStaccatoAbove									
25	25	195/2	195/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	344		articStaccatoAbove									
25	25	98	98	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
25	25	98	98	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	345									60		
25	25	197/2	197/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	346											
25	25	99	99	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	347		articStaccatoAbove									
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	348		articStaccatoAbove									
25	25	97	97	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	349		articStaccatoAbove									
25	25	195/2	195/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	350		articStaccatoAbove									
25	25	98	98	0.0	1/2	1/2	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
25	25	98	98	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	351									61		
25	25	197/2	197/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	352											
25	25	99	99	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	353		articStaccatoAbove									
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	354		articStaccatoAbove									
25	25	96	96	0.0	0	0	Dynamic	2/2	4	1	0						f										
25	25	96	96	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	355											
26	26	100	100	0.0	0	0	Spanner	2/2	1	1	0																0
26	26	100	100	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	356									62		0
26	26	201/2	201/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	357											0
26	26	101	101	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	358		articStaccatoAbove									0
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	359		articStaccatoAbove									0
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	1	1	0																
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	1	1	0															0	
26	26	102	102	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	360									63	0	
26	26	205/2	205/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	361										0	
26	26	103	103	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	362		articStaccatoAbove								0	
26	26	207/2	207/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	363		articStaccatoAbove								0	
26	26	100	100	0.0	0	0	Spanner	2/2	2	1	0																1
26	26	100	100	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	364									64		1
26	26	201/2	201/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	365											1
26	26	101	101	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	366									65		1
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	367											1
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	2	1	0																
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	2	1	0															1	
26	26	102	102	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	368									66	1	
26	26	205/2	205/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	369										1	
26	26	103	103	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	370									67	1	
26	26	207/2	207/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	371										1	
26	26	100	100	0.0	0	0	Spanner	2/2	3	1	0																2
26	26	100	100	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	372									68		2
26	26	201/2	201/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	373											2
26	26	101	101	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	374									69		2
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	375											2
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	3	1	0																
26	26	102	102	0.0	1/2	1/2	Spanner	2/2	3	1	0															2	
26	26	102	102	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	376									70	2	
26	26	205/2	205/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	377										2	
26	26	103	103	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	378									71	2	
26	26	207/2	207/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	379										2	
27	27	104	104	0.0	0	0	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	27	104	104	0.0	0	0	Spanner	2/2	1	1	0																
27	27	104	104	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	380									72		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	381											
27	27	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	382		articStaccatoAbove									
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	383		articStaccatoAbove									
27	27	106	106	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	384									73		
27	27	213/2	213/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	385											
27	27	107	107	0.0	3/4	3/4	Dynamic	2/2	1	1	0						p										
27	27	107	107	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	386		articStaccatoAbove									
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	387		articStaccatoAbove									
27	27	104	104	0.0	0	0	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	27	104	104	0.0	0	0	Spanner	2/2	2	1	0																
27	27	104	104	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	388									74		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	389											
27	27	105	105	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	390									75		
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	391											
27	27	106	106	0.0	1/2	1/2	Dynamic	2/2	2	1	0						pp										
27	27	106	106	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	392									76		
27	27	213/2	213/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	393											
27	27	107	107	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	394									77		
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	395											
27	27	104	104	0.0	0	0	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	27	104	104	0.0	0	0	Spanner	2/2	3	1	0																
27	27	104	104	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	396									78		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	397											
27	27	105	105	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	398									79		
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	399											
27	27	106	106	0.0	1/2	1/2	Dynamic	2/2	3	1	0						pp										
27	27	106	106	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	400									80		
27	27	213/2	213/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	401											
27	27	107	107	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	402									81		
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	403											
28	28	108	108	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	404		articStaccatoAbove									
28	28	217/2	217/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	405		articStaccatoAbove									
28	28	109	109	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	406		articStaccatoAbove									
28	28	219/2	219/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	407		articStaccatoAbove									
28	28	110	110	0.0	1/2	1/2	StaffText	2/2	1	1	0								<i>espress.</i>								
28	28	110	110	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	408		articStaccatoAbove									
28	28	221/2	221/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	409									82		
28	28	111	111	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	410											
28	28	223/2	223/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	411									83		
29	29	112	112	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	412									83		
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	413											
29	29	114	114	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	414									84		
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	415											
29	29	112	112	0.0	0	0	Dynamic	2/2	2	1	0						p										
29	29	112	112	0.6666666666666666	0	0	Chord	2/2	2	1	1/6			1/4	2/3	416									85		
29	29	338/3	338/3	0.6666666666666666	1/6	1/6	Chord	2/2	2	1	1/6			1/4	2/3	417									85		
29	29	340/3	340/3	0.6666666666666666	1/3	1/3	Chord	2/2	2	1	1/6			1/4	2/3	418											
29	29	114	114	0.6666666666666666	1/2	1/2	Chord	2/2	2	1	1/6			1/4	2/3	419									86		
29	29	344/3	344/3	0.6666666666666666	2/3	2/3	Chord	2/2	2	1	1/6			1/4	2/3	420									86		
29	29	346/3	346/3	0.6666666666666666	5/6	5/6	Chord	2/2	2	1	1/6			1/4	2/3	421											
29	29	225/2	225/2	0.0	1/8	1/8	Dynamic	2/2	3	1	0						p										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	422									87		
29	29	113	113	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	423											
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	424									88		
29	29	115	115	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	425											
29	29	112	112	0.0	0	0	Dynamic	2/2	4	1	0						p										
29	29	112	112	0.0	0	0	StaffText	2/2	4	1	0								arco								
29	29	112	112	1.5	0	0	Chord	2/2	4	1	3/8			1/4	3/2	426									89		
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	427											
29	29	114	114	1.5	1/2	1/2	Chord	2/2	4	1	3/8			1/4	3/2	428									90		
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	429											
30	30	116	116	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	430									91		
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	431											
30	30	118	118	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	432									92		
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	433											
30	30	116	116	0.6666666666666666	0	0	Chord	2/2	2	1	1/6			1/4	2/3	434									93		
30	30	350/3	350/3	0.6666666666666666	1/6	1/6	Chord	2/2	2	1	1/6			1/4	2/3	435									93		
30	30	352/3	352/3	0.6666666666666666	1/3	1/3	Chord	2/2	2	1	1/6			1/4	2/3	436											
30	30	118	118	0.6666666666666666	1/2	1/2	Chord	2/2	2	1	1/6			1/4	2/3	437									94		
30	30	356/3	356/3	0.6666666666666666	2/3	2/3	Chord	2/2	2	1	1/6			1/4	2/3	438									94		
30	30	358/3	358/3	0.6666666666666666	5/6	5/6	Chord	2/2	2	1	1/6			1/4	2/3	439											
30	30	233/2	233/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	440									95		
30	30	117	117	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	441											
30	30	237/2	237/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	442									96		
30	30	119	119	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	443											
30	30	116	116	1.5	0	0	Chord	2/2	4	1	3/8			1/4	3/2	444									97		
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	445											
30	30	118	118	1.5	1/2	1/2	Chord	2/2	4	1	3/8			1/4	3/2	446									98		
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	447											
31	31	120	120	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	448									99		
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	449									99		
31	31	121	121	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	450									99		
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	451											
31	31	122	122	0.0	1/2	1/2	Dynamic	2/2	1	1	0						f										
31	31	122	122	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	452		articStaccatoAbove							100		
31	31	123	123	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	453		articStaccatoAbove									
31	31	120	120	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	454											
31	31	122	122	0.0	1/2	1/2	Dynamic	2/2	2	1	0						f										
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	455									101		
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	456									102		
31	31	121	121	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	457											
31	31	245/2	245/2	0.0	5/8	5/8	Dynamic	2/2	3	1	0						f										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	458									103		
31	31	123	123	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	459											
31	31	120	120	1.5	0	0	Chord	2/2	4	1	3/8			1/4	3/2	460									104		
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	461											
31	31	122	122	0.0	1/2	1/2	Dynamic	2/2	4	1	0						f										
31	31	122	122	1.5	1/2	1/2	Chord	2/2	4	1	3/8			1/4	3/2	462									105		
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	463											
32	32	124	124	0.0	0	0	Dynamic	2/2	1	1	0						sf										
32	32	124	124	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	464											
32	32	126	126	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	465											
32	32	253/2	253/2	0.0	5/8	5/8	Dynamic	2/2	1	1	0						p										
32	32	253/2	253/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	466									106		
32	32	127	127	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	467											
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	468									107		
32	32	124	124	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	469									101		
32	32	126	126	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"						101		
32	32	126	126	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	470									101		
32	32	249/2	249/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	471									108		
32	32	125	125	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	472											
32	32	253/2	253/2	0.0	5/8	5/8	Dynamic	2/2	3	1	0						p										
32	32	253/2	253/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8			1/8	1	473									109		
32	32	127	127	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	474											
32	32	124	124	1.5	0	0	Chord	2/2	4	1	3/8			1/4	3/2	475									110		
32	32	251/2	251/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	476											
32	32	126	126	0.0	1/2	1/2	Dynamic	2/2	4	1	0						p										
32	32	126	126	1.5	1/2	1/2	Chord	2/2	4	1	3/8			1/4	3/2	477									111		
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8			1/8	1	478											
33	33	128	128	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	479									107		
33	33	259/2	259/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	480											
33	33	130	130	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	481									112		
33	33	263/2	263/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	482											
33	33	128	128	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	483									101		
33	33	130	130	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p								101		
33	33	130	130	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	484									101		
33	33	131	131	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	485											
