mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
164	163	631	631	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2928		articStaccatoAbove									
164	163	1263/2	1263/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2929		articStaccatoAbove									
164	163	632	632	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2930		articStaccatoAbove									
164	163	1265/2	1265/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2931		articStaccatoBelow									
164	163	633	633	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2932		articStaccatoBelow									
164	163	1267/2	1267/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2933		articStaccatoBelow									
164	163	634	634	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2934		articStaccatoBelow									
164	163	1261/2	1261/2	0.0	0	0	Dynamic	4/4	3	1	0						f										
164	163	1261/2	1261/2	0.0	0	0	Spanner	4/4	3	1	0																
164	163	1261/2	1261/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	2935		articStaccatoBelow									
164	163	631	631	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2936		articStaccatoBelow									
164	163	1263/2	1263/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2937		articStaccatoBelow									
164	163	632	632	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2938		articStaccatoBelow									
164	163	1265/2	1265/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2939		articStaccatoAbove									
164	163	633	633	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	2940		articStaccatoAbove									
164	163	1267/2	1267/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	2941		articStaccatoAbove									
164	163	634	634	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2942		articStaccatoAbove									
164	163	1261/2	1261/2	0.0	0	0	Dynamic	4/4	4	1	0						f										
164	163	1261/2	1261/2	0.0	0	0	Spanner	4/4	4	1	0																
164	163	1261/2	1261/2	4.0	0	0	Chord	4/4	4	1	1			1	1	2943											
165	164	1269/2	1269/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2944									596		
165	164	635	635	0.0	1/8	1/8	Dynamic	4/4	1	1	0						ff								596		
165	164	635	635	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2945									596		
165	164	1271/2	1271/2	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	2946									596		
165	164	1271/2	1271/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2947									596		
165	164	636	636	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2948											
165	164	1273/2	1273/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2949											
165	164	1269/2	1269/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2950											
165	164	1275/2	1275/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						ff										
165	164	1275/2	1275/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	2951											
165	164	2553/4	2553/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2952											
165	164	1269/2	1269/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	2953											
165	164	1275/2	1275/2	0.0	3/4	3/4	Dynamic	4/4	3	1	0						ff										
165	164	1275/2	1275/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16			1/8	3/2	2954											
165	164	2553/4	2553/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	2955											
165	164	1269/2	1269/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	2956											
166	165	1277/2	1277/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	2957											
166	165	1279/2	1279/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	2958		articAccentAbove							597		
166	165	1281/2	1281/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2959		articAccentAbove									
166	165	1277/2	1277/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	2960											
166	165	1283/2	1283/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	2961											
166	165	2569/4	2569/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2962											
166	165	1277/2	1277/2	3.0	0	0	Chord	4/4	3	1	3/4			1/2	3/2	2963											
166	165	1283/2	1283/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16			1/8	3/2	2964											
166	165	2569/4	2569/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	2965											
166	165	1283/2	1283/2	0.0	3/4	3/4	Dynamic	4/4	4	1	0						ff										
166	165	1283/2	1283/2	0.75	3/4	3/4	Chord	4/4	4	1	3/16			1/8	3/2	2966											
166	165	2569/4	2569/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	2967											
167	166	1285/2	1285/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	2968											
167	166	1287/2	1287/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	2969		articAccentAbove							598		
167	166	1289/2	1289/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2970		articAccentAbove									
167	166	1285/2	1285/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	2971											
167	166	1291/2	1291/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	2972											
167	166	2585/4	2585/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2973											
167	166	1285/2	1285/2	3.0	0	0	Chord	4/4	3	1	3/4			1/2	3/2	2974											
167	166	1291/2	1291/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16			1/8	3/2	2975											
167	166	2585/4	2585/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	2976											
167	166	1285/2	1285/2	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	2977											
167	166	1291/2	1291/2	0.75	3/4	3/4	Chord	4/4	4	1	3/16			1/8	3/2	2978											
167	166	2585/4	2585/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	2979											
168	167	1293/2	1293/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2980									599		
168	167	647	647	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2981											
168	167	1295/2	1295/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2982		articStaccatoAbove									
168	167	648	648	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2983		articStaccatoAbove									
168	167	1297/2	1297/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2984		articAccentAbove							600		
168	167	649	649	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2985											
168	167	1299/2	1299/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2986		articStaccatoAbove									
168	167	650	650	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2987		articStaccatoAbove									
168	167	1293/2	1293/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2988											
168	167	1297/2	1297/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2989		articAccentAbove							601		
168	167	649	649	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2990											
168	167	1299/2	1299/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2991		articStaccatoAbove									
168	167	650	650	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2992		articStaccatoAbove									
168	167	1293/2	1293/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	2993									602		
168	167	1295/2	1295/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16			1/8	3/2	2994											
168	167	2593/4	2593/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	2995											
168	167	1297/2	1297/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2996											
168	167	1299/2	1299/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	2997											
168	167	1293/2	1293/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	2998									603		
168	167	1295/2	1295/2	0.75	1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	2999											
168	167	2593/4	2593/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	3000											
168	167	1297/2	1297/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3001											
168	167	1299/2	1299/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3002											
169	168	1301/2	1301/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3003											
169	168	1307/2	1307/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						f										
169	168	1307/2	1307/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	3004											
169	168	2617/4	2617/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3005											
169	168	1301/2	1301/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3006											
169	168	1307/2	1307/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						f										
169	168	1307/2	1307/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	3007											
169	168	2617/4	2617/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3008											
169	168	1301/2	1301/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	3009									604		
169	168	651	651	0.0	1/8	1/8	Dynamic	4/4	3	1	0						f								604		
169	168	651	651	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3010									604		
169	168	1303/2	1303/2	0.0	1/4	1/4	Chord	4/4	3	1	0	grace16		1/16	1	3011											
169	168	1303/2	1303/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3012											
169	168	652	652	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3013		articStaccatoAbove									
169	168	1305/2	1305/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3014											
169	168	1301/2	1301/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3015											
170	169	1309/2	1309/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	3016											
170	169	1315/2	1315/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	3017											
170	169	2633/4	2633/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3018											
170	169	1309/2	1309/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	3019											
170	169	1315/2	1315/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	3020											
170	169	2633/4	2633/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3021											
170	169	1309/2	1309/2	4.0	0	0	Chord	4/4	3	1	1			1	1	3022											
170	169	1311/2	1311/2	0.0	1/4	1/4	Dynamic	4/4	4	1	0						f										
170	169	1311/2	1311/2	0.75	1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	3023											
170	169	2625/4	2625/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	3024											
170	169	1313/2	1313/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3025									605		
170	169	1315/2	1315/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3026											
171	170	1317/2	1317/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3027									606		
171	170	1319/2	1319/2	0.0	1/4	1/4	StaffText	4/4	1	1	0								"<font face=""Plantin MT Std""/><i>dim</i>"								
171	170	1319/2	1319/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	3028											
171	170	1323/2	1323/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	3029											
171	170	1323/2	1323/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3030		articStaccatoAbove									
171	170	662	662	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3031		articStaccatoAbove									
171	170	1317/2	1317/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3032									607		
171	170	1319/2	1319/2	0.0	1/4	1/4	StaffText	4/4	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"						607		
171	170	1319/2	1319/2	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	3033									607		
171	170	1323/2	1323/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3034									607		
171	170	1317/2	1317/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3035											
171	170	1319/2	1319/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3036									608		
171	170	1321/2	1321/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3037											
171	170	1317/2	1317/2	0.0	0	0	StaffText	4/4	4	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
171	170	1317/2	1317/2	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	3038									609		
171	170	1323/2	1323/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3039									609		
172	171	1325/2	1325/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	3040		articStaccatoAbove									
172	171	663	663	0.0	1/8	1/8	Dynamic	4/4	1	1	0						p										
172	171	663	663	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3041									610		
172	171	1327/2	1327/2	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	3042											
172	171	1327/2	1327/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3043											
172	171	664	664	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3044		articStaccatoAbove									
172	171	1329/2	1329/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3045		articStaccatoAbove									
172	171	665	665	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3046									611		
172	171	1331/2	1331/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	3047											
172	171	1331/2	1331/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3048											
172	171	666	666	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3049		articStaccatoAbove									
172	171	1325/2	1325/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3050									607		
172	171	1327/2	1327/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p								607		
172	171	1327/2	1327/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3051									607		
172	171	1329/2	1329/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3052									607		
172	171	1331/2	1331/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3053									607		
172	171	1327/2	1327/2	0.0	1/4	1/4	Dynamic	4/4	3	1	0						p										
172	171	1327/2	1327/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3054									612		
172	171	1329/2	1329/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3055									612		
172	171	1331/2	1331/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3056									612		
172	171	1325/2	1325/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3057									609		
172	171	1327/2	1327/2	0.0	1/4	1/4	Dynamic	4/4	4	1	0						p								609		
172	171	1327/2	1327/2	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3058									609		
172	171	1329/2	1329/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3059									609		
173	172	1333/2	1333/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	3060		articStaccatoAbove									
173	172	667	667	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3061									613		
173	172	1335/2	1335/2	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	3062											
173	172	1335/2	1335/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3063											
173	172	668	668	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3064		articStaccatoAbove									
173	172	1337/2	1337/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3065									614		
173	172	1339/2	1339/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3066											
173	172	670	670	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3067		articStaccatoAbove									
173	172	1333/2	1333/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3068											
173	172	669	669	0.0	5/8	5/8	Dynamic	4/4	2	1	0						p										
173	172	669	669	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3069											
173	172	1339/2	1339/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3070											
173	172	670	670	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3071											
173	172	1333/2	1333/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3072											
173	172	1333/2	1333/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3073											
173	172	1337/2	1337/2	0.0	1/2	1/2	Dynamic	4/4	4	1	0						p										
173	172	1337/2	1337/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3074									615		
174	173	1341/2	1341/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3075									616		
174	173	1343/2	1343/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3076											
174	173	672	672	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3077		articStaccatoAbove									
174	173	1345/2	1345/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3078									617		
174	173	1347/2	1347/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3079											
174	173	674	674	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3080		articStaccatoAbove									
174	173	1341/2	1341/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	3081									618		
174	173	671	671	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3082											
174	173	1343/2	1343/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3083		articStaccatoBelow									
174	173	672	672	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3084		articStaccatoBelow									
174	173	1345/2	1345/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3085									619		
174	173	673	673	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3086									619		
174	173	1347/2	1347/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3087									619		
174	173	674	674	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3088											
174	173	673	673	0.0	5/8	5/8	StaffText	4/4	3	1	0								<i>espress.</i>								
174	173	673	673	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3089											
174	173	1347/2	1347/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3090											
174	173	674	674	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3091											
174	173	1341/2	1341/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3092									615		
174	173	1345/2	1345/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3093									615		
175	174	1349/2	1349/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	3094		articStaccatoAbove									
175	174	675	675	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3095									620		
175	174	1351/2	1351/2	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	3096											
175	174	1351/2	1351/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3097											
175	174	676	676	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3098		articStaccatoAbove									
175	174	1353/2	1353/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3099									621		
175	174	677	677	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3100									621		
175	174	1355/2	1355/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3101											
175	174	678	678	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3102		articStaccatoAbove									
175	174	1349/2	1349/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	3103									622		
175	174	675	675	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3104											
175	174	1351/2	1351/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3105		articStaccatoBelow									
175	174	676	676	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3106		articStaccatoBelow									
175	174	1353/2	1353/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3107									623		
175	174	677	677	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3108											
175	174	1355/2	1355/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3109		articStaccatoBelow									
175	174	678	678	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3110		articStaccatoBelow									
175	174	1349/2	1349/2	0.75	0	0	Chord	4/4	3	1	3/16			1/8	3/2	3111		articAccentAbove							624		
175	174	2701/4	2701/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	3112											
175	174	1351/2	1351/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3113											
175	174	1349/2	1349/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3114									615		
175	174	1353/2	1353/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3115									615		
175	174	1355/2	1355/2	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3116											
176	175	1357/2	1357/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3117									625		
176	175	1359/2	1359/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3118											
176	175	680	680	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3119											
176	175	1361/2	1361/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3120									626		
176	175	1363/2	1363/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3121											
176	175	682	682	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3122											
176	175	1357/2	1357/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	3123									627		
176	175	679	679	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3124											
176	175	1359/2	1359/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3125		articStaccatoBelow									
176	175	680	680	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3126		articStaccatoBelow									
176	175	1361/2	1361/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3127									628		
176	175	681	681	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3128											
176	175	1363/2	1363/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3129		articStaccatoBelow									
176	175	682	682	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3130		articStaccatoBelow									
176	175	681	681	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3131											
176	175	1363/2	1363/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3132											
176	175	682	682	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3133											
176	175	1357/2	1357/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	3134									629		
176	175	1361/2	1361/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3135											
177	176	1365/2	1365/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	3136											
177	176	685	685	0.0	5/8	5/8	Dynamic	4/4	1	1	0						p										
177	176	685	685	0.0	5/8	5/8	Dynamic	4/4	1	1	0						p										
177	176	685	685	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3137									630		
177	176	1371/2	1371/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3138									630		
177	176	686	686	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3139											
177	176	1365/2	1365/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	3140											
177	176	685	685	0.0	5/8	5/8	Dynamic	4/4	2	1	0						p										
177	176	685	685	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3141									631		
177	176	1371/2	1371/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3142									631		
177	176	686	686	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3143											
177	176	1365/2	1365/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	3144									632		
177	176	1367/2	1367/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3145									632		
177	176	684	684	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3146									632		
177	176	1369/2	1369/2	0.0	1/2	1/2	Dynamic	4/4	3	1	0						p								632		
177	176	1369/2	1369/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3147									632		
177	176	1371/2	1371/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3148									632		
177	176	686	686	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3149											
177	176	1365/2	1365/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	3150											
177	176	1369/2	1369/2	0.0	1/2	1/2	Dynamic	4/4	4	1	0						p										
177	176	1369/2	1369/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3151									633		
178	177	689	689	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3152									634		
178	177	1379/2	1379/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3153									634		
178	177	690	690	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3154											
178	177	687	687	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3155									635		
178	177	1375/2	1375/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3156									635		
178	177	688	688	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3157											
178	177	689	689	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3158									636		
178	177	1379/2	1379/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3159									636		
178	177	690	690	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3160											
178	177	1373/2	1373/2	0.75	0	0	Chord	4/4	3	1	3/16			1/8	3/2	3161									637		
178	177	2749/4	2749/4	0.125	3/16	3/16	Chord	4/4	3	1	1/32			1/32	1	3162									637		
178	177	5499/8	5499/8	0.125	7/32	7/32	Chord	4/4	3	1	1/32			1/32	1	3163									637		
178	177	1375/2	1375/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3164									637		
178	177	688	688	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3165											
178	177	1377/2	1377/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3166									638		
