mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin
197	197	1177/2	1177/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3089		articStaccatoBelow										
197	197	589	589	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3090		articStaccatoBelow										
197	197	1179/2	1179/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3091		articStaccatoBelow										
197	197	590	590	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3092		articStaccatoBelow										
197	197	1181/2	1181/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3093		articStaccatoBelow										
198	198	591	591	0.0	0	0	Dynamic	3/4	1	1	0						p											
198	198	591	591	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3094												
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3095												
198	198	592	592	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3096												
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3097												
198	198	593	593	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3098												
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3099												
198	198	591	591	0.0	0	0	Dynamic	3/4	2	1	0						p											
198	198	591	591	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3100												
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3101												
198	198	592	592	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3102												
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3103												
198	198	593	593	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3104												
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3105												
198	198	591	591	0.0	0	0	Dynamic	3/4	3	1	0						p											
198	198	591	591	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3106												
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	3107												
198	198	592	592	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3108												
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3109												
198	198	593	593	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3110												
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3111												
198	198	591	591	0.0	0	0	Dynamic	3/4	4	1	0						p											
198	198	591	591	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3112												
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3113												
198	198	592	592	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3114												
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3115												
198	198	593	593	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3116												
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3117												
199	199	594	594	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3118												
199	199	1189/2	1189/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3119												
199	199	595	595	0.0	1/4	1/4	Spanner	3/4	1	1	0																	9
199	199	595	595	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3120												9
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3121												9
199	199	596	596	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3122												9
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3123												9
199	199	594	594	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3124												
199	199	1189/2	1189/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3125												
199	199	595	595	0.0	1/4	1/4	Spanner	3/4	2	1	0																	10
199	199	595	595	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3126												10
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3127												10
199	199	596	596	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3128												10
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3129												10
199	199	594	594	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	3130												
199	199	595	595	0.0	1/4	1/4	Spanner	3/4	3	1	0																	11
199	199	595	595	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3131												11
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3132												11
199	199	596	596	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3133												11
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3134												11
199	199	594	594	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3135												
199	199	1189/2	1189/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3136												
199	199	595	595	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3137												
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3138												
199	199	596	596	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3139												
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3140												
200	200	597	597	0.0	0	0	Spanner	3/4	1	1	0																	
200	200	597	597	0.0	0	0	Spanner	3/4	1	1	0															6		
200	200	597	597	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3141										6		
200	200	1195/2	1195/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3142										6		
200	200	598	598	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3143										6		
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3144										6		
200	200	599	599	0.0	1/2	1/2	Spanner	3/4	1	1	0																	
200	200	599	599	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3145												
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3146												
200	200	597	597	0.0	0	0	Spanner	3/4	2	1	0																	
200	200	597	597	0.0	0	0	Spanner	3/4	2	1	0															7		
200	200	597	597	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3147										7		
200	200	1195/2	1195/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3148										7		
200	200	598	598	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3149										7		
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3150										7		
200	200	599	599	0.0	1/2	1/2	Spanner	3/4	2	1	0																	
200	200	599	599	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3151												
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3152												
200	200	597	597	0.0	0	0	Spanner	3/4	3	1	0																	
200	200	597	597	0.0	0	0	Spanner	3/4	3	1	0															8		
200	200	597	597	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	3153										8		
200	200	598	598	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3154										8		
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3155										8		
200	200	599	599	0.0	1/2	1/2	Spanner	3/4	3	1	0																	
200	200	599	599	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3156												
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3157												
200	200	597	597	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3158												
200	200	1195/2	1195/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3159												
200	200	598	598	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3160												
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3161												
200	200	599	599	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3162												
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3163												
201	201	600	600	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3164												
201	201	600	600	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3165		articStaccatoAbove							89			
201	201	1201/2	1201/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3166		articStaccatoAbove							89			
201	201	601	601	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3167		articStaccatoAbove							89			
201	201	1203/2	1203/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3168		articStaccatoAbove							89			
201	201	602	602	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3169		articStaccatoAbove							89			
201	201	1205/2	1205/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3170		articStaccatoAbove							89			
201	201	600	600	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3171												
201	201	600	600	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3172												
202	202	603	603	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3173		articStaccatoBelow							89			
202	202	1207/2	1207/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3174		articStaccatoBelow							89			
202	202	604	604	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3175		articStaccatoBelow							89			
202	202	1209/2	1209/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3176		articStaccatoBelow							89			
202	202	605	605	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3177		articStaccatoBelow							89			
202	202	1211/2	1211/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3178		articStaccatoBelow							89			
203	203	606	606	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3179		articStaccatoAbove							90			
203	203	1213/2	1213/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3180		articStaccatoAbove							90			
203	203	607	607	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3181		articStaccatoAbove							90			
203	203	1215/2	1215/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3182		articStaccatoAbove							90			
203	203	608	608	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3183		articStaccatoAbove							90			
203	203	1217/2	1217/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3184		articStaccatoAbove							90			
203	203	606	606	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3185		articStaccatoBelow										
203	203	606	606	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3186												
203	203	606	606	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3187												
204	204	609	609	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3188		articStaccatoBelow							90			
204	204	1219/2	1219/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3189		articStaccatoBelow							90			
204	204	610	610	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3190		articStaccatoBelow							90			
204	204	1221/2	1221/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3191		articStaccatoBelow							90			
204	204	611	611	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3192		articStaccatoBelow							90			
204	204	1223/2	1223/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3193		articStaccatoBelow							90			
205	205	612	612	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3194		articStaccatoBelow										
205	205	612	612	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3195												
205	205	612	612	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3196		articStaccatoAbove							91			
205	205	1225/2	1225/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	3197		articStaccatoAbove							91			
205	205	613	613	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3198		articStaccatoAbove							91			
205	205	1227/2	1227/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3199		articStaccatoAbove							91			
205	205	614	614	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3200		articStaccatoAbove							91			
205	205	1229/2	1229/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3201		articStaccatoAbove							91			
205	205	612	612	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3202												
206	206	615	615	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3203		articStaccatoBelow							91			
206	206	1231/2	1231/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	3204		articStaccatoBelow							91			
206	206	616	616	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3205		articStaccatoBelow							91			
206	206	1233/2	1233/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3206		articStaccatoBelow							91			
206	206	617	617	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3207		articStaccatoBelow							91			
206	206	1235/2	1235/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3208		articStaccatoBelow										
207	207	618	618	0.0	0	0	Dynamic	3/4	1	1	0						p											
207	207	618	618	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3209		articStaccatoBelow							92			
207	207	1237/2	1237/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3210		articStaccatoBelow							92			
207	207	619	619	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3211		articStaccatoBelow							92			
207	207	1239/2	1239/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3212		articStaccatoBelow							92			
207	207	620	620	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3213		articStaccatoBelow							92			
207	207	1241/2	1241/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3214		articStaccatoBelow							92			
207	207	618	618	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3215												
207	207	619	619	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3216												
207	207	620	620	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3217												
207	207	618	618	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3218												
207	207	619	619	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3219												
207	207	620	620	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3220												
207	207	618	618	0.0	0	0	Dynamic	3/4	4	1	0						p											
207	207	618	618	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3221		articStaccatoAbove							93			
207	207	1237/2	1237/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3222		articStaccatoAbove							93			
207	207	619	619	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3223		articStaccatoAbove							93			
207	207	1239/2	1239/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3224		articStaccatoAbove							93			
207	207	620	620	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3225		articStaccatoAbove							93			
207	207	1241/2	1241/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3226		articStaccatoAbove							93			
208	208	621	621	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3227		articStaccatoAbove							92			
208	208	1243/2	1243/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3228		articStaccatoAbove							92			
208	208	622	622	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3229		articStaccatoAbove							92			
208	208	1245/2	1245/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3230		articStaccatoAbove							92			
208	208	623	623	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3231		articStaccatoAbove							92			
208	208	1247/2	1247/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3232		articStaccatoAbove										
208	208	621	621	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3233												
208	208	622	622	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3234												
208	208	623	623	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3235												
208	208	621	621	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3236												
208	208	622	622	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3237												
208	208	623	623	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3238												
208	208	621	621	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3239		articStaccatoAbove							93			
208	208	1243/2	1243/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3240		articStaccatoAbove							93			
208	208	622	622	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3241		articStaccatoAbove							93			
208	208	1245/2	1245/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3242		articStaccatoAbove							93			
208	208	623	623	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3243		articStaccatoAbove							93			
208	208	1247/2	1247/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3244		articStaccatoAbove										
209	209	624	624	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	3245		articAccentAbove										
209	209	625	625	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3246												
209	209	1251/2	1251/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3247												
209	209	626	626	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3248												
209	209	1253/2	1253/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3249												
209	209	624	624	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3250		articStaccatoAbove							94			
209	209	1249/2	1249/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3251		articStaccatoAbove							94			
209	209	625	625	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3252		articStaccatoAbove							94			
209	209	1251/2	1251/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3253		articStaccatoAbove							94			
209	209	626	626	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3254		articStaccatoAbove							94			
209	209	1253/2	1253/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3255		articStaccatoAbove							94			
209	209	624	624	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3256												
209	209	624	624	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3257												
209	209	625	625	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3258												
209	209	626	626	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3259												
210	210	627	627	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3260												
210	210	627	627	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3261		articStaccatoBelow							94			
210	210	1255/2	1255/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3262		articStaccatoBelow							94			
210	210	628	628	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3263		articStaccatoBelow							94			
210	210	1257/2	1257/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3264		articStaccatoBelow							94			
210	210	629	629	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3265		articStaccatoBelow							94			
210	210	1259/2	1259/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3266		articStaccatoBelow										
210	210	627	627	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	3267		articAccentAbove										
210	210	628	628	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3268												
210	210	1257/2	1257/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3269												
210	210	629	629	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3270												
210	210	1259/2	1259/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3271												
210	210	627	627	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3272												
210	210	628	628	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3273												
210	210	629	629	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3274												
211	211	630	630	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	3275		articAccentAbove										
211	211	631	631	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3276												
211	211	1263/2	1263/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3277												
211	211	632	632	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3278												
211	211	1265/2	1265/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3279												
211	211	630	630	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	3280		articAccentBelow										
211	211	1263/2	1263/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3281												
211	211	632	632	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3282												
211	211	1265/2	1265/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3283												
211	211	630	630	1.5	0	0	Chord	3/4	3	1	3/8			1/4	3/2	3284												
211	211	1263/2	1263/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3285												
211	211	632	632	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3286												
211	211	1265/2	1265/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3287												
211	211	630	630	0.25	0	0	Chord	3/4	4	1	1/16			1/16	1	3288		articAccentAbove										
211	211	2521/4	2521/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16			1/16	1	3289												
211	211	1261/2	1261/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16			1/16	1	3290												
211	211	2523/4	2523/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16			1/16	1	3291												
211	211	631	631	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3292												
211	211	1263/2	1263/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3293												
211	211	632	632	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3294												
211	211	1265/2	1265/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3295												
212	212	633	633	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3296												
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	3297												
212	212	634	634	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3298												
212	212	635	635	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3299												
212	212	633	633	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3300												
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3301												
212	212	634	634	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3302												
212	212	635	635	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3303												
212	212	633	633	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	3304												
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	3305												
212	212	634	634	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3306												
212	212	1269/2	1269/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3307												
212	212	635	635	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	3308												
212	212	1271/2	1271/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	3309												
212	212	633	633	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3310												
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	3311												
212	212	634	634	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3312												
212	212	1269/2	1269/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	3313												
212	212	635	635	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3314												
212	212	1271/2	1271/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	3315												
213	213	636	636	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	3316		articAccentAbove										
213	213	637	637	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	3317												
213	213	1275/2	1275/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	3318												
213	213	638	638	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	3319												
213	213	1277/2	1277/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	3320												
213	213	636	636	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3321		articStaccatoAbove							95			
213	213	1273/2	1273/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3322		articStaccatoAbove							95			
213	213	637	637	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3323		articStaccatoAbove							95			
213	213	1275/2	1275/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3324		articStaccatoAbove							95			
213	213	638	638	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3325		articStaccatoAbove							95			
213	213	1277/2	1277/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3326		articStaccatoAbove							95			
213	213	636	636	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	3327												
213	213	636	636	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	3328												
213	213	637	637	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	3329												
213	213	638	638	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	3330												
214	214	639	639	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	3331												
214	214	639	639	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3332		articStaccatoBelow							95			
214	214	1279/2	1279/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	3333		articStaccatoBelow							95			
214	214	640	640	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	3334		articStaccatoBelow							95			
214	214	1281/2	1281/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	3335		articStaccatoBelow							95			
214	214	641	641	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	3336		articStaccatoBelow							95			
214	214	1283/2	1283/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	3337		articStaccatoBelow										
214	214	639	639	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	3338		articAccentAbove										
214	214	640	640	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	3339												
214	214	1281/2	1281/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	3340												
