mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
149	148	3/4	3/4	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
150	149	0	0	4/4	4	1	I64						D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	4	0.0	0.0	0.75	0.0
150	149	1/4	1/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
150	149	1/2	1/2	4/4	4	1	vii%2						D	I		vii%2		vii	%	2					%7	0	0	5, 7, 4, 1		7	5	0	4	0.0	0.0	1.125	0.0
150	149	3/4	3/4	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
151	150	0	0	4/4	4	1	I64						D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	4	0.0	0.0	0.75	0.0
151	150	1/4	1/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
151	150	1/2	1/2	4/4	4	1	vii%43						D	I		vii%43		vii	%	43					%7	0	0	1, 5, 7, 4		7	1	0	4	0.0	0.0	1.25	0.0
151	150	3/4	3/4	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
152	151	0	0	4/4	4	1	V43/ii						D	I		V43/ii		V		43		ii			Mm7	0	0	6, 3, 5, 9		5	6	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
152	151	1/2	1/2	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
153	152	0	0	4/4	4	1	#viio7/ii						D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	0	4	0.0	0.0	0.875	0.0
153	152	1/4	1/4	4/4	4	1	V/ii						D	I		V/ii		V				ii			M	0	0	5, 9, 6		5	5	1	3	0.25	0.125	0.5	0.2
153	152	1/2	1/2	4/4	4	1	iv/ii						D	I		iv/ii		iv				ii			m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.625	0.0
153	152	3/4	3/4	4/4	4	1	V/ii						D	I		V/ii		V				ii			M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.75	0.0
154	153	0	0	4/4	4	1	ii6(2)						D	I		ii6(2)		ii		6	2				m	0	0	1, 5, 6		4	1	0	3	0.0	0.0	0.625	0.0
154	153	1/4	1/4	4/4	4	1	ii64						D	I		ii64		ii		64					m	0	0	5, 4, 1		4	5	0	5	0.0	0.0	0.75	0.0
154	153	1/2	1/2	4/4	4	1	V6(6)/ii						D	I		V6(6)/ii		V		6	6	ii			M	0	0	9, 1, 5		5	9	0	4	0.0	0.0	0.875	0.0
154	153	3/4	3/4	4/4	4	1	V7/ii						D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	0.625	0.0
155	154	0	0	4/4	4	1	ii\\						D	I		ii		ii						\\	m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.75	0.0
155	154	1/4	1/4	4/4	4	1	ii6						D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	1	3	0.25	0.125	0.625	0.16666666666666666
155	154	1/2	1/2	4/4	4	1	vii%43/IV						D	I		vii%43/IV		vii	%	43		IV			%7	0	0	0, 4, 6, 3		6	0	0	5	0.0	0.0	1.625	0.0
155	154	3/4	3/4	4/4	4	1	bVII						D	I		bVII		bVII							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
156	155	0	0	4/4	4	1	V/bVII						D	I		V/bVII		V				bVII			M	0	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.125	1.875	0.0625
156	155	1/2	1/2	4/4	4	1	vii%43/IV						D	I		vii%43/IV		vii	%	43		IV			%7	0	0	0, 4, 6, 3		6	0	0	5	0.0	0.0	1.75	0.0
156	155	3/4	3/4	4/4	4	1	bVII						D	I		bVII		bVII							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
157	156	0	0	4/4	4	1	IV[V7/bVII						D	I	IV	V7/bVII		V		7		bVII			Mm7	0	0	1, 5, 2, -1		1	1	1	7	0.125	0.125	2.375	0.05
157	156	1/2	1/2	4/4	4	1	vii%2/IV						D	I	IV	vii%2/IV		vii	%	2		IV			%7	0	0	4, 6, 3, 0		6	4	0	4	0.0	0.0	1.25	0.0
157	156	3/4	3/4	4/4	4	1	bVII6						D	I	IV	bVII6		bVII		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
158	157	0	0	4/4	4	1	V/bVII						D	I	IV	V/bVII		V				bVII			M	0	0	1, 5, 2		1	1	1	7	0.125	0.125	2.125	0.05555555555555555
158	157	1/2	1/2	4/4	4	1	vii%43/IV						D	I	IV	vii%43/IV		vii	%	43		IV			%7	0	0	0, 4, 6, 3		6	0	0	4	0.0	0.0	1.25	0.0
158	157	3/4	3/4	4/4	4	1	bVII						D	I	IV	bVII		bVII							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
159	158	0	0	4/4	4	1	IV]	-0.299981	-5.90004	/			D	I	IV	IV		IV							M	0	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
159	158	1/2	1/2	4/4	4	1	viio65(116)						D	I		viio65(116)		vii	o	65	116				o7	0	0	4, 3, -2, 7	6	7	4	0	5	0.0	0.0	1.75	0.0
159	158	3/4	3/4	4/4	4	1	viio65						D	I		viio65		vii	o	65					o7	0	0	4, 1, -2, 7		7	4	0	2	0.0	0.0	0.25	0.0
160	159	0	0	4/4	4	1	i6						D	I		i6		i		6					m	0	0	-1, 3, 2		2	-1	1	6	0.14285714285714285	0.125	1.125	0.1
160	159	1/2	1/2	4/4	4	1	viio6(1311)/bVII						D	I		viio6(1311)/bVII		vii	o	6	1311	bVII			o	0	0	2, -1, 5	1, 4	5	2	0	5	0.0	0.0	1.75	0.0
160	159	3/4	3/4	4/4	4	1	viio65/bVII						D	I		viio65/bVII		vii	o	65		bVII			o7	0	0	2, -1, -4, 5		5	2	0	10	0.0	0.0	1.625	0.0
161	160	1/2	1/2	4/4	4	1	viio43/bVII						D	I		viio43/bVII		vii	o	43		bVII			o7	0	0	-1, -4, 5, 2		5	-1	0	21	0.0	0.0	2.625	0.0
162	161	1/2	1/2	4/4	4	1	viio2/bVII						D	I		viio2/bVII		vii	o	2		bVII			o7	0	0	-4, 5, 2, -1		5	-4	0	12	0.0	0.0	1.5	0.0
163	162	0	0	4/4	4	1	viio7/bVII						D	I		viio7/bVII		vii	o	7		bVII			o7	0	0	5, 2, -1, -4		5	5	17	39	0.30357142857142855	1.0625	6.4375	0.14166666666666666
167	166	0	0	4/4	4	1	bVII\\						D	I		bVII		bVII						\\	M	0	0	0, 4, 1		0	0	2	20	0.09090909090909091	0.25	8.875	0.0273972602739726
168	167	3/4	3/4	4/4	4	1	bVII64						D	I		bVII64		bVII		64					M	0	0	1, 0, 4		0	1	0	13	0.0	0.0	0.875	0.0
169	168	0	0	4/4	4	1	V2/bIII						D	I		V2/bIII		V		2		bIII			Mm7	0	0	-2, 0, 4, 1		0	-2	5	30	0.14285714285714285	0.5625	6.9375	0.075
171	170	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	8	45	0.1509433962264151	1.0	6.25	0.13793103448275862
174	173	3/4	3/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	2	25	0.07407407407407407	0.25	9.875	0.024691358024691357
176	175	3/4	3/4	4/4	4	1	I64						D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	13	0.0	0.0	0.875	0.0
177	176	0	0	4/4	4	1	V2/IV						D	I		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	5	30	0.14285714285714285	0.5625	6.9375	0.075
179	178	0	0	4/4	4	1	V7/ii						D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	6	36	0.14285714285714285	0.6875	5.3125	0.11458333333333333
182	181	0	0	4/4	4	1	ii6						D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	4	11	0.26666666666666666	0.5	1.625	0.23529411764705882
183	182	0	0	4/4	4	1	V7/vi						D	I		V7/vi		V		7		vi			Mm7	0	0	6, 10, 7, 4		6	6	3	10	0.23076923076923078	0.375	2.875	0.11538461538461539
184	183	0	0	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	5	26	0.16129032258064516	0.75	4.5	0.14285714285714285
185	184	1/2	1/2	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	2	5	0.2857142857142857	0.25	1.5	0.14285714285714285
186	185	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	5	30	0.14285714285714285	0.75	5.5	0.12
187	186	3/4	3/4	4/4	4	1	V2						D	I		V2		V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	3	0.25	0.125	0.625	0.16666666666666666
188	187	0	0	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	3	10	0.23076923076923078	0.375	2.125	0.15
188	187	3/4	3/4	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	3	12	0.2	0.375	1.0	0.2727272727272727
189	188	1/4	1/4	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	6	13	0.3157894736842105	0.75	1.875	0.2857142857142857
190	189	0	0	4/4	4	1	V43(4)/IV						D	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	3, 0, 2, 1		2	3	0	4	0.0	0.0	0.75	0.0
190	189	1/4	1/4	4/4	4	1	V43/IV						D	I		V43/IV		V		43		IV			Mm7	0	0	3, 0, 2, 6		2	3	8	34	0.19047619047619047	1.0	4.25	0.19047619047619047
192	191	0	0	4/4	4	1	V43(4)/V						D	I		V43(4)/V		V		43	4	V			Mm7	0	0	5, 2, 4, 3		4	5	0	4	0.0	0.0	0.75	0.0
192	191	1/4	1/4	4/4	4	1	V43/V						D	I		V43/V		V		43		V			Mm7	0	0	5, 2, 4, 8		4	5	8	27	0.22857142857142856	1.0	3.375	0.22857142857142856
193	192	3/4	3/4	4/4	4	1	V7/V						D	I		V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	1	8	0.1111111111111111	0.125	0.875	0.125
194	193	0	0	4/4	4	1	v						D	I		v		v							m	0	0	3, 0, 4		3	3	4	19	0.17391304347826086	0.5	3.0	0.14285714285714285
195	194	0	0	4/4	4	1	#viio6(2)/v						D	I		#viio6(2)/v		#vii	o	6	2	v			o	0	0	5, 2, 3		8	5	1	3	0.25	0.125	1.125	0.1
195	194	1/4	1/4	4/4	4	1	V2/v						D	I		V2/v		V		2		v			Mm7	0	0	2, 4, 8, 5		4	2	0	10	0.0	0.0	0.75	0.0
195	194	1/2	1/2	4/4	4	1	#viio65/v						D	I		#viio65/v		#vii	o	65		v			o7	0	0	5, 2, -1, 8		8	5	0	8	0.0	0.0	1.75	0.0
196	195	0	0	4/4	4	1	V2/v						D	I		V2/v		V		2		v			Mm7	0	0	2, 4, 8, 5		4	2	5	16	0.23809523809523808	0.5	3.0	0.14285714285714285
197	196	0	0	4/4	4	1	#viio65/vi						D	I		#viio65/vi		#vii	o	65		vi			o7	0	0	7, 4, 1, 10		10	7	3	19	0.13636363636363635	0.5	3.25	0.13333333333333333
198	197	0	0	4/4	4	1	V2/vi						D	I		V2/vi		V		2		vi			Mm7	0	0	4, 6, 10, 7		6	4	5	17	0.22727272727272727	0.5625	2.9375	0.16071428571428573
199	198	0	0	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.875	0.0
199	198	1/8	1/8	4/4	4	1	iv6/vi						D	I		iv6/vi		iv		6		vi			m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
199	198	1/4	1/4	4/4	4	1	vi43						D	I		vi43		vi		43					mm7	0	0	6, 3, 5, 2		5	6	0	3	0.0	0.0	0.375	0.0
199	198	3/8	3/8	4/4	4	1	ii%65/vi						D	I		ii%65/vi		ii	%	65		vi			%7	0	0	4, 1, 5, 7		7	4	0	3	0.0	0.0	0.375	0.0
199	198	1/2	1/2	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
199	198	5/8	5/8	4/4	4	1	#viio43/vi						D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	4	0.0	0.0	0.5	0.0
199	198	3/4	3/4	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
199	198	7/8	7/8	4/4	4	1	#viio6/vi	0	-9.5	/			D	I		#viio6/vi		#vii	o	6		vi			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.5	0.0
200	199	0	0	4/4	4	1	i						D	I		i		i							m	0	0	2, -1, 3		2	2	2	2	0.5	0.25	0.25	0.5
200	199	1/8	1/8	4/4	4	1	#viio43/vi						D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	4	0.0	0.0	0.5	0.0
200	199	1/4	1/4	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
200	199	3/8	3/8	4/4	4	1	#viio6/vi						D	I		#viio6/vi		#vii	o	6		vi			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.5	0.0
200	199	1/2	1/2	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
200	199	5/8	5/8	4/4	4	1	#viio7/vi						D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	0	4	0.0	0.0	0.5	0.0
200	199	3/4	3/4	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
200	199	7/8	7/8	4/4	4	1	iv6/vi						D	I		iv6/vi		iv		6		vi			m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
201	200	0	0	4/4	4	1	V/vi\\						D	I		V/vi		V				vi		\\	M	0	0	6, 10, 7		6	6	1	9	0.1	0.125	3.25	0.037037037037037035
202	201	3/4	3/4	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	1	12	0.07692307692307693	0.125	0.75	0.14285714285714285
203	202	0	0	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	0.375	1.625	0.1875
203	202	1/2	1/2	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
204	203	0	0	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	6	0.0	0.0	1.5	0.0
204	203	1/2	1/2	4/4	4	1	v6/vi						D	I		v6/vi		v		6		vi			m	0	0	3, 7, 6		6	3	1	4	0.2	0.0625	1.1875	0.05
204	203	7/8	7/8	4/4	4	1	Ger6/vi	0	-9.5	/			D	I		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	1, 5, 2, 11		11	1	0	5	0.0	0.0	0.5	0.0
205	204	0	0	4/4	4	1	V/vi						D	I		V/vi		V				vi			M	0	0	6, 10, 7		6	6	1	9	0.1	0.125	3.875	0.03125
206	205	1/2	1/2	4/4	4	1	#viio43/vi	0	-9.5	/			D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	3	0.0	0.0	1.0	0.0
207	206	0	0	4/4	4	1	#viio7/ii						D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	0	18	0.0	0.0	6.0	0.0
209	208	0	0	4/4	4	1	viio43/V						D	I		viio43/V		vii	o	43		V			o7	0	0	2, -1, 8, 5		8	2	0	26	0.0	0.0	8.0	0.0
211	210	0	0	4/4	4	1	viio7						D	I		viio7		vii	o	7					o7	0	0	7, 4, 1, -2		7	7	0	26	0.0	0.0	7.25	0.0
213	212	0	0	4/4	4	1	#viio65/ii						D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9	6	2	11	0.15384615384615385	0.25	3.75	0.0625
214	213	0	0	4/4	4	1	#viio2/ii						D	I		#viio2/ii		#vii	o	2		ii			o7	0	0	0, 9, 6, 3		9	0	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
214	213	1/2	1/2	4/4	4	1	#viio65/ii	0	-9.5	/			D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9	6	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
215	214	0	0	4/4	4	1	iii64						D	I		iii64		iii		64					m	0	0	7, 6, 3		6	7	0	20	0.0	0.0	7.25	0.0
217	216	0	0	4/4	4	1	#viio7/vii						D	I		#viio7/vii		#vii	o	7		vii			o7	0	0	12, 9, 6, 3		12	12	0	14	0.0	0.0	7.25	0.0
219	218	0	0	4/4	4	1	iii64						D	I		iii64		iii		64					m	0	0	7, 6, 3		6	7	0	18	0.0	0.0	6.0	0.0
221	220	0	0	4/4	4	1	#viio43/vii						D	I		#viio43/vii		#vii	o	43		vii			o7	0	0	6, 3, 12, 9		12	6	0	5	0.0	0.0	3.5	0.0
221	220	1/2	1/2	4/4	4	1	#viio65/vii	0	-9.5	/			D	I		#viio65/vii		#vii	o	65		vii			o7	0	0	9, 6, 3, 12		12	9	0	2	0.0	0.0	0.5	0.0
222	221	0	0	4/4	4	1	#viio2/vii						D	I		#viio2/vii		#vii	o	2		vii			o7	0	0	3, 12, 9, 6		12	3	0	5	0.0	0.0	2.75	0.0
222	221	1/2	1/2	4/4	4	1	#viio65/vii	0	-9.5	/			D	I		#viio65/vii		#vii	o	65		vii			o7	0	0	9, 6, 3, 12		12	9	0	2	0.0	0.0	0.5	0.0
223	222	0	0	4/4	4	1	V65						D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	4	54	0.06896551724137931	0.5	9.25	0.05128205128205128
225	224	0	0	4/4	4	1	V43						D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	14	0.06666666666666667	0.125	2.375	0.05
225	224	1/2	1/2	4/4	4	1	V65						D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	17	0.05555555555555555	0.125	2.125	0.05555555555555555
226	225	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	15	0.0	0.0	2.125	0.0
226	225	1/2	1/2	4/4	4	1	V43						D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	17	0.05555555555555555	0.125	2.125	0.05555555555555555
227	226	0	0	4/4	4	1	V65						D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	4	43	0.0851063829787234	0.5	9.25	0.05128205128205128
229	228	0	0	4/4	4	1	V43						D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	10	0.09090909090909091	0.125	2.875	0.041666666666666664
229	228	1/2	1/2	4/4	4	1	V65						D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	10	0.09090909090909091	0.125	2.875	0.041666666666666664
230	229	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	10	30	0.25	0.8125	4.3125	0.15853658536585366
231	230	0	0	4/4	4	1	I\\						D	I		I		I						\\	M	0	0	2, 6, 3		2	2	2	26	0.07142857142857142	0.25	10.75	0.022727272727272728
233	232	0	0	4/4	4	1	ii%43/iii						D	I		ii%43/iii		ii	%	43		iii			%7	0	0	2, 6, 8, 5		8	2	2	20	0.09090909090909091	0.125	3.875	0.03125
234	233	0	0	4/4	4	1	V7/iii						D	I		V7/iii		V		7		iii			Mm7	0	0	7, 11, 8, 5		7	7	0	6	0.0	0.0	3.25	0.0
234	233	3/4	3/4	4/4	4	1	iii64						D	I		iii64		iii		64					m	0	0	7, 6, 3		6	7	0	7	0.0	0.0	1.0	0.0
235	234	0	0	4/4	4	1	iii						D	I		iii		iii							m	0	0	6, 3, 7		6	6	2	20	0.09090909090909091	0.25	7.75	0.03125
237	236	0	0	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	18	0.05263157894736842	0.0625	5.9375	0.010416666666666666
238	237	0	0	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	11	0.0	0.0	5.0	0.0
238	237	3/4	3/4	4/4	4	1	IV64						D	I		IV64		IV		64					M	0	0	2, 1, 5		1	2	0	8	0.0	0.0	0.5	0.0
239	238	0	0	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	5	16	0.23809523809523808	0.875	4.5	0.16279069767441862
240	239	0	0	4/4	4	1	V65/V						D	I		V65/V		V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	1	19	0.05	0.375	4.625	0.075
241	240	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	13	0.0	0.0	2.75	0.0
242	241	0	0	4/4	4	1	I\\						D	I		I		I						\\	M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.125	1.125	0.1
242	241	1/2	1/2	4/4	4	1	viio						D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
242	241	3/4	3/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
243	242	0	0	4/4	4	1	viio						D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
243	242	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
243	242	1/2	1/2	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
243	242	3/4	3/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.625	0.0
244	243	0	0	4/4	4	1	V						D	I		V		V							M	0	0	3, 7, 4		3	3	16	14	0.5333333333333333	2.0	3.0	0.4
245	244	1/4	1/4	4/4	4	1	#viio7/vi						D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	0	4	0.0	0.0	0.75	0.0
245	244	1/2	1/2	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.75	0.0
245	244	3/4	3/4	4/4	4	1	vii%43						D	I		vii%43		vii	%	43					%7	0	0	1, 5, 7, 4		7	1	0	4	0.0	0.0	0.75	0.0
246	245	0	0	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.875	0.0
246	245	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
246	245	1/2	1/2	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.0	0.0
246	245	3/4	3/4	4/4	4	1	V(64)						D	I		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	0.5	0.0
247	246	0	0	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.875	0.0
247	246	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.75	0.0
247	246	1/2	1/2	4/4	4	1	vii%65						D	I		vii%65		vii	%	65					%7	0	0	4, 1, 5, 7		7	4	0	6	0.0	0.0	0.75	0.0
247	246	3/4	3/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	0.75	0.0
248	247	0	0	4/4	4	1	V43						D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
248	247	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
248	247	1/2	1/2	4/4	4	1	V65						D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	0.75	0.0
248	247	3/4	3/4	4/4	4	1	IV6(+2)	0	-9.5	/			D	I		IV6(+2)		IV		6	+2				M	0	0	5, 2, 1	3	1	5	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
249	248	0	0	4/4	4	1	V						D	I		V		V							M	0	0	3, 7, 4		3	3	1	4	0.2	0.125	1.125	0.1
249	248	1/4	1/4	4/4	4	1	#viio65/vi						D	I		#viio65/vi		#vii	o	65		vi			o7	0	0	7, 4, 1, 10		10	7	0	3	0.0	0.0	0.5	0.0
249	248	1/2	1/2	4/4	4	1	V(964)						D	I		V(964)		V			964				M	0	0	3, 2, 6	5	3	3	0	4	0.0	0.0	1.0	0.0
249	248	3/4	3/4	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.5	0.0
250	249	0	0	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
250	249	1/4	1/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
250	249	1/2	1/2	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.25	1.75	0.125
251	250	0	0	4/4	4	1	I64						D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	5	0.0	0.0	1.0	0.0
251	250	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
251	250	1/2	1/2	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.25	1.75	0.125
252	251	0	0	4/4	4	1	I64						D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	5	0.0	0.0	1.0	0.0
252	251	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
252	251	1/2	1/2	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	3	13	0.1875	0.375	4.625	0.075
253	252	1/2	1/2	4/4	4	1	ii%43/V						D	I		ii%43/V		ii	%	43		V			%7	0	0	-1, 3, 5, 2		5	-1	1	4	0.2	0.125	0.875	0.125
254	253	0	0	4/4	4	1	V/V\\						D	I		V/V		V				V		\\	M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.125	1.25	0.09090909090909091
254	253	1/2	1/2	4/4	4	1	vii%7/V						D	I		vii%7/V		vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	1	3	0.25	0.125	1.125	0.1
254	253	3/4	3/4	4/4	4	1	V65/V						D	I		V65/V		V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.25	0.0
