mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
202	200	0	0	4/4	4	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.75	0.0
202	200	1/4	1/4	4/4	4	1	V65/IV					Eb	I		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	0	3	0.0	0.0	0.75	0.0
202	200	1/2	1/2	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.75	0.0
202	200	3/4	3/4	4/4	4	1	iio/ii					Eb	I		iio/ii		ii	o			ii			o	0	0	1, -2, -5		1	1	0	3	0.0	0.0	0.75	0.0
203	201	0	0	4/4	4	1	ii					Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	2.5	0.0
203	201	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.16666666666666666	0.8333333333333334	0.16666666666666666
204	202	0	0	4/4	4	1	I64					Eb	I		I64		I		64					M	0	0	-2, -3, 1		-3	-2	0	5	0.0	0.0	1.75	0.0
204	202	1/4	1/4	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.375	0.0
204	202	1/2	1/2	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.5	0.0
204	202	3/4	3/4	4/4	4	1	V64					Eb	I		V64		V		64					M	0	0	-1, -2, 2		-2	-1	0	2	0.0	0.0	0.375	0.0
205	203	0	0	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.75	0.0
205	203	1/4	1/4	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	2	0.0	0.0	0.375	0.0
205	203	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
205	203	3/4	3/4	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.625	0.0
206	204	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	5	0.0	0.0	2.0	0.0
206	204	1/4	1/4	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	2	0.0	0.0	0.375	0.0
206	204	1/2	1/2	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	1.0	0.0
206	204	3/4	3/4	4/4	4	1	V64					Eb	I		V64		V		64					M	0	0	-1, -2, 2		-2	-1	0	2	0.0	0.0	0.375	0.0
207	205	0	0	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.75	0.0
207	205	1/4	1/4	4/4	4	1	V7/ii					Eb	I		V7/ii		V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
207	205	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.75	0.0
207	205	3/4	3/4	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.75	0.0
208	206	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	7	0.125	0.125	1.875	0.0625
208	206	1/2	1/2	4/4	4	1	V65/IV					Eb	I		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	1	9	0.1	0.125	1.875	0.0625
209	207	0	0	4/4	4	1	iv					Eb	I		iv		iv							m	0	0	-4, -7, -3		-4	-4	1	9	0.1	0.125	1.875	0.0625
209	207	1/2	1/2	4/4	4	1	V2/iv					Eb	I		V2/iv		V		2		iv			Mm7	0	0	-5, -3, 1, -2		-3	-5	0	10	0.0	0.0	2.0	0.0
210	208	0	0	4/4	4	1	iv6					Eb	I		iv6		iv		6					m	0	0	-7, -3, -4		-4	-7	0	12	0.0	0.0	2.0	0.0
210	208	1/2	1/2	4/4	4	1	V65/iv					Eb	I		V65/iv		V		65		iv			Mm7	0	0	1, -2, -5, -3		-3	1	0	10	0.0	0.0	1.5	0.0
211	209	0	0	4/4	4	1	iv					Eb	I		iv		iv							m	0	0	-4, -7, -3		-4	-4	1	9	0.1	0.125	1.375	0.08333333333333333
211	209	1/2	1/2	4/4	4	1	V43/iv					Eb	I		V43/iv		V		43		iv			Mm7	0	0	-2, -5, -3, 1		-3	-2	1	9	0.1	0.125	1.375	0.08333333333333333
212	210	0	0	4/4	4	1	iv6					Eb	I		iv6		iv		6					m	0	0	-7, -3, -4		-4	-7	2	5	0.2857142857142857	0.25	3.25	0.07142857142857142
212	210	1/2	1/2	4/4	4	1	iv65					Eb	I		iv65		iv		65					mm7	0	0	-7, -3, -6, -4		-4	-7	2	2	0.5	0.25	0.25	0.5
213	211	0	0	4/4	4	1	iv64					Eb	I		iv64		iv		64					m	0	0	-3, -4, -7		-4	-3	7	4	0.6363636363636364	3.5	0.5	0.875
214	212	0	0	4/4	4	1	viio7/V					Eb	I		viio7/V		vii	o	7		V			o7	0	0	3, 0, -3, -6		3	3	0	11	0.0	0.0	4.0	0.0
215	213	0	0	4/4	4	1	V7/bVII	0	6.43907		/	Eb	I		V7/bVII		V		7		bVII			Mm7	0	0	-4, 0, -3, -6		-4	-4	0	12	0.0	0.0	5.0	0.0
216	214	0	0	4/4	4	1	vi64	-0.139956	6.15916		/	Eb	I		vi64		vi		64					m	0	0	1, 0, -3		0	1	0	28	0.0	0.0	10.0	0.0
218	216	0	0	4/4	4	1	viio2/V					Eb	I		viio2/V		vii	o	2		V			o7	0	0	-6, 3, 0, -3		3	-6	0	12	0.0	0.0	6.25	0.0
219	217	0	0	4/4	4	1	V7/V					Eb	I		V7/V		V		7		V			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	8	0.0	0.0	2.5	0.0
219	217	1/2	1/2	4/4	4	1	V2/V					Eb	I		V2/V		V		2		V			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	8	0.0	0.0	2.5	0.0
220	218	0	0	4/4	4	1	V65					Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	10	0.0	0.0	3.5	0.0
220	218	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.5	0.0
221	219	0	0	4/4	4	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	2	2	0.5	0.5	0.5	0.5
222	220	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	21	0.0	0.0	5.0	0.0
223	221	0	0	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	15	0.0625	0.25	4.5	0.05263157894736842
224	222	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	21	0.0	0.0	5.0	0.0
225	223	0	0	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	15	0.0625	0.25	4.5	0.05263157894736842
226	224	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	18	0.0	0.0	6.0	0.0
227	225	0	0	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	1.25	0.0
227	225	1/4	1/4	4/4	4	1	viio6/V					Eb	I		viio6/V		vii	o	6		V			o	0	0	0, -3, 3		3	0	0	1	0.0	0.0	0.25	0.0
227	225	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.25	1.25	0.16666666666666666
228	226	0	0	4/4	4	1	IV(4)					Eb	I		IV(4)		IV			4				M	0	0	-4, 2, -3		-4	-4	0	4	0.0	0.0	2.25	0.0
228	226	1/4	1/4	4/4	4	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	0	1	0.0	0.0	0.25	0.0
228	226	1/2	1/2	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	1.25	0.0
228	226	3/4	3/4	4/4	4	1	vi64					Eb	I		vi64		vi		64					m	0	0	1, 0, -3		0	1	0	1	0.0	0.0	0.25	0.0
229	227	0	0	4/4	4	1	ii7(4)					Eb	I		ii7(4)		ii		7	4				mm7	0	0	-1, -2, 0, -3		-1	-1	0	4	0.0	0.0	1.75	0.0
229	227	1/4	1/4	4/4	4	1	ii(11)					Eb	I		ii(11)		ii			11				m	0	0	-1, -4, 0	-2	-1	-1	0	2	0.0	0.0	0.5	0.0
229	227	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	1.25	0.0
229	227	3/4	3/4	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.5	0.0
230	228	0	0	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	1.25	0.0
230	228	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	1.75	0.0
231	229	0	0	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	4	0.0	0.0	1.75	0.0
231	229	1/2	1/2	4/4	4	1	#viio65/ii	0	-8		/	Eb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	1, -2, -5, 4		4	1	0	4	0.0	0.0	1.75	0.0
232	230	0	0	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.75	0.0
232	230	1/2	1/2	4/4	4	1	#viio7/ii	0	-8		/	Eb	I		#viio7/ii		#vii	o	7		ii			o7	0	0	4, 1, -2, -5		4	4	0	4	0.0	0.0	1.75	0.0
233	231	0	0	4/4	4	1	ii					Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	2.5	0.0
234	232	0	0	4/4	4	1	III					Eb	I		III		III							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	3.0	0.0
235	233	0	0	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	20	0.0	0.0	8.0	0.0
237	235	0	0	4/4	4	1	Ger6/vi					Eb	I		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	-4, 0, -3, 6		6	-4	0	20	0.0	0.0	8.0	0.0
239	237	0	0	4/4	4	1	V65/ii					Eb	I		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	25	0.0	0.0	10.0	0.0
241	239	0	0	4/4	4	1	V2(4)/V	0	7.98078		/	Eb	I		V2(4)/V		V		2	4	V			Mm7	0	0	-3, -1, -2, 0		-1	-3	0	4	0.0	0.0	3.5	0.0
241	239	1/2	1/2	4/4	4	1	V2/V					Eb	I		V2/V		V		2		V			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	16	0.0	0.0	4.0	0.0
243	241	0	0	4/4	4	1	#viio65/vi					Eb	I		#viio65/vi		#vii	o	65		vi			o7	0	0	2, -1, -4, 5		5	2	0	11	0.0	0.0	8.0	0.0
245	243	0	0	4/4	4	1	bVII					Eb	I		bVII		bVII							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	4.0	0.0
246	244	0	0	4/4	4	1	Ger6/ii					Eb	I		Ger6/ii	Ger	vii	o	65	b3	V/ii			Ger	0	0	-5, -1, -4, 5		5	-5	0	4	0.0	0.0	1.75	0.0
247	245	0	0	4/4	4	1	V(64)/ii					Eb	I		V(64)/ii		V			64	ii			M	0	0	0, -1, -4		0	0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
248	246	0	0	4/4	4	1	V7/ii					Eb	I		V7/ii		V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.25	0.0
248	246	1/4	1/4	4/4	4	1	V43/ii					Eb	I		V43/ii		V		43		ii			Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.5	0.0
248	246	1/2	1/2	4/4	4	1	V65/ii					Eb	I		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.5	0.0
248	246	3/4	3/4	4/4	4	1	V43/ii					Eb	I		V43/ii		V		43		ii			Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.75	0.0
249	247	0	0	4/4	4	1	V(64)/ii					Eb	I		V(64)/ii		V			64	ii			M	0	0	0, -1, -4		0	0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
250	248	0	0	4/4	4	1	V7/ii					Eb	I		V7/ii		V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.5	0.0
250	248	1/4	1/4	4/4	4	1	V43/ii					Eb	I		V43/ii		V		43		ii			Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.5	0.0
250	248	1/2	1/2	4/4	4	1	V65/ii					Eb	I		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.5	0.0
250	248	3/4	3/4	4/4	4	1	V7/ii					Eb	I		V7/ii		V		7		ii			Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
251	249	0	0	4/4	4	1	ii					Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	2	11	0.15384615384615385	0.5	2.5	0.16666666666666666
252	250	0	0	4/4	4	1	#viio7/iii					Eb	I		#viio7/iii		#vii	o	7		iii			o7	0	0	6, 3, 0, -3		6	6	0	10	0.0	0.0	3.0	0.0
253	251	0	0	4/4	4	1	iv64/iii					Eb	I		iv64/iii		iv		64		iii			m	0	0	1, 0, -3		0	1	1	12	0.07692307692307693	0.25	2.75	0.08333333333333333
254	252	0	0	4/4	4	1	ii%7/iii					Eb	I		ii%7/iii		ii	%	7		iii			%7	0	0	3, 0, -3, 1		3	3	2	4	0.3333333333333333	0.25	1.75	0.125
254	252	1/2	1/2	4/4	4	1	#viio65/iii					Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	3, 0, -3, 6		6	3	2	3	0.4	0.25	0.75	0.25
255	253	0	0	4/4	4	1	iio/iii					Eb	I		iio/iii		ii	o			iii			o	0	0	3, 0, -3		3	3	0	6	0.0	0.0	1.0	0.0
255	253	1/2	1/2	4/4	4	1	iv64/iii					Eb	I		iv64/iii		iv		64		iii			m	0	0	1, 0, -3		0	1	1	6	0.14285714285714285	0.25	1.25	0.16666666666666666
256	254	0	0	4/4	4	1	ii%7/iii					Eb	I		ii%7/iii		ii	%	7		iii			%7	0	0	3, 0, -3, 1		3	3	2	4	0.3333333333333333	0.25	1.75	0.125
256	254	1/2	1/2	4/4	4	1	#viio65/iii					Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	3, 0, -3, 6		6	3	2	3	0.4	0.25	0.75	0.25
257	255	0	0	4/4	4	1	iio/iii					Eb	I		iio/iii		ii	o			iii			o	0	0	3, 0, -3		3	3	0	6	0.0	0.0	1.0	0.0
257	255	1/2	1/2	4/4	4	1	iv64/iii					Eb	I		iv64/iii		iv		64		iii			m	0	0	1, 0, -3		0	1	1	6	0.14285714285714285	0.25	1.25	0.16666666666666666
258	256	0	0	4/4	4	1	ii%7/iii					Eb	I		ii%7/iii		ii	%	7		iii			%7	0	0	3, 0, -3, 1		3	3	0	10	0.0	0.0	3.0	0.0
259	257	0	0	4/4	4	1	#viio65/iii					Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	3, 0, -3, 6		6	3	0	18	0.0	0.0	5.25	0.0
260	258	3/4	3/4	4/4	4	1	I64					Eb	I		I64		I		64					M	0	0	-2, -3, 1		-3	-2	0	5	0.0	0.0	1.0	0.0
261	259	0	0	4/4	4	1	V43/V					Eb	I		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	10	0.0	0.0	2.0	0.0
261	259	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	10	0.09090909090909091	0.25	1.75	0.125
262	260	0	0	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	8	0.1111111111111111	0.25	1.5	0.14285714285714285
262	260	1/2	1/2	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	8	0.1111111111111111	0.25	1.5	0.14285714285714285
263	261	0	0	4/4	4	1	ii7(119)					Eb	I		ii7(119)		ii		7	119				mm7	0	0	-1, -4, 0, -3	-2, 1	-1	-1	0	8	0.0	0.0	1.75	0.0
263	261	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	1.25	0.0
264	262	0	0	4/4	4	1	I\\					Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	1.5	0.0
264	262	1/2	1/2	4/4	4	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	9	0.0	0.0	1.5	0.0
265	263	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	9	0.0	0.0	1.5	0.0
265	263	1/2	1/2	4/4	4	1	#viio65/ii					Eb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	1, -2, -5, 4		4	1	0	9	0.0	0.0	1.5	0.0
266	264	0	0	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.75	0.0
266	264	1/4	1/4	4/4	4	1	ii65					Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	5	0.0	0.0	0.75	0.0
266	264	1/2	1/2	4/4	4	1	ii(13)	0	6.91842		/	Eb	I		ii(13)		ii			13				m	0	0	-1, -4, 0	2	-1	-1	0	5	0.0	0.0	1.125	0.0
266	264	3/4	3/4	4/4	4	1	ii					Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
267	265	0	0	4/4	4	1	V(964)					Eb	I		V(964)		V			964				M	0	0	-2, -3, 1	0	-2	-2	0	4	0.0	0.0	0.75	0.0
267	265	1/4	1/4	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	5	0.0	0.0	1.0	0.0
267	265	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	10	0.0	0.0	1.5	0.0
268	266	0	0	4/4	4	1	I\\					Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	11	0.0	0.0	1.75	0.0
268	266	1/2	1/2	4/4	4	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	9	0.0	0.0	1.5	0.0
269	267	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	9	0.0	0.0	1.5	0.0
269	267	1/2	1/2	4/4	4	1	#viio65/ii					Eb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	1, -2, -5, 4		4	1	0	9	0.0	0.0	1.75	0.0
270	268	0	0	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.0	0.0
270	268	1/4	1/4	4/4	4	1	ii65					Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	5	0.0	0.0	0.75	0.0
270	268	1/2	1/2	4/4	4	1	ii7(13)					Eb	I		ii7(13)		ii		7	13				mm7	0	0	-1, -4, 0, -3	2	-1	-1	0	4	0.0	0.0	1.0	0.0
270	268	3/4	3/4	4/4	4	1	ii7					Eb	I		ii7		ii		7					mm7	0	0	-1, -4, 0, -3		-1	-1	0	5	0.0	0.0	0.75	0.0
271	269	0	0	4/4	4	1	V(964)					Eb	I		V(964)		V			964				M	0	0	-2, -3, 1	0	-2	-2	0	4	0.0	0.0	1.0	0.0
271	269	1/4	1/4	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	5	0.0	0.0	0.75	0.0
271	269	1/2	1/2	4/4	4	1	V65/vi					Eb	I		V65/vi		V		65		vi			Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	1.25	0.0
271	269	3/4	3/4	4/4	4	1	V7/vi					Eb	I		V7/vi		V		7		vi			Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.75	0.0
272	270	0	0	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	6	0.0	0.0	1.75	0.0
272	270	1/4	1/4	4/4	4	1	vi64					Eb	I		vi64		vi		64					m	0	0	1, 0, -3		0	1	0	5	0.0	0.0	0.75	0.0
272	270	1/2	1/2	4/4	4	1	V2/vi					Eb	I		V2/vi		V		2		vi			Mm7	0	0	-1, 1, 5, 2		1	-1	0	5	0.0	0.0	0.75	0.0
272	270	3/4	3/4	4/4	4	1	V/vi					Eb	I		V/vi		V				vi			M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
273	271	0	0	4/4	4	1	vi6					Eb	I		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	1	6	0.14285714285714285	0.125	0.875	0.125
273	271	1/4	1/4	4/4	4	1	vi64					Eb	I		vi64		vi		64					m	0	0	1, 0, -3		0	1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
273	271	1/2	1/2	4/4	4	1	ii65					Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	1	12	0.07692307692307693	0.125	1.875	0.0625
274	272	0	0	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	9	0.0	0.0	1.75	0.0
274	272	1/2	1/2	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	1.0	0.0
274	272	3/4	3/4	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.75	0.0
275	273	0	0	4/4	4	1	V7(4)					Eb	I		V7(4)		V		7	4				Mm7	0	0	-2, -3, -1, -4		-2	-2	0	9	0.0	0.0	2.25	0.0
275	273	1/2	1/2	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	9	0.1	0.125	1.375	0.08333333333333333
276	274	0	0	4/4	4	1	I[I\\					Eb	I	I	I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	2.25	0.0
276	274	1/2	1/2	4/4	4	1	V2/IV					Eb	I	I	V2/IV		V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3	-5	0	5	0.0	0.0	1.125	0.0
277	275	0	0	4/4	4	1	IV6					Eb	I	I	IV6		IV		6					M	0	0	0, -3, -4		-4	0	0	6	0.0	0.0	2.375	0.0
277	275	1/2	1/2	4/4	4	1	V43/IV					Eb	I	I	V43/IV		V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	0	6	0.0	0.0	1.375	0.0
278	276	0	0	4/4	4	1	viio7(b4)/V					Eb	I	I	viio7(b4)/V		vii	o	7	b4	V			o7	0	0	3, -5, -3, -6		3	3	0	4	0.0	0.0	1.875	0.0
278	276	1/4	1/4	4/4	4	1	viio7/V					Eb	I	I	viio7/V		vii	o	7		V			o7	0	0	3, 0, -3, -6		3	3	0	3	0.0	0.0	0.5	0.0
278	276	1/2	1/2	4/4	4	1	viio64					Eb	I	I	viio64		vii	o	64					o	0	0	-4, 2, -1		2	-4	0	5	0.0	0.0	1.125	0.0
279	277	0	0	4/4	4	1	I6					Eb	I	I	I6		I		6					M	0	0	1, -2, -3		-3	1	0	6	0.0	0.0	2.375	0.0
279	277	1/2	1/2	4/4	4	1	V43					Eb	I	I	V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	6	0.0	0.0	1.375	0.0
280	278	0	0	4/4	4	1	I(4)					Eb	I	I	I(4)		I			4				M	0	0	-3, -4, -2		-3	-3	0	4	0.0	0.0	2.375	0.0
280	278	1/4	1/4	4/4	4	1	I					Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.5	0.0
280	278	1/2	1/2	4/4	4	1	V2/IV					Eb	I	I	V2/IV		V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3	-5	0	5	0.0	0.0	1.125	0.0
281	279	0	0	4/4	4	1	IV6					Eb	I	I	IV6		IV		6					M	0	0	0, -3, -4		-4	0	0	7	0.0	0.0	3.375	0.0
281	279	1/2	1/2	4/4	4	1	V43/IV					Eb	I	I	V43/IV		V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	0	6	0.0	0.0	1.375	0.0
282	280	0	0	4/4	4	1	viio7(b11)/V					Eb	I	I	viio7(b11)/V		vii	o	7	b11	V			o7	0	0	3, 0, -3, -6	-5	3	3	0	5	0.0	0.0	2.375	0.0
282	280	1/4	1/4	4/4	4	1	viio7/V					Eb	I	I	viio7/V		vii	o	7		V			o7	0	0	3, 0, -3, -6		3	3	0	3	0.0	0.0	0.5	0.0
282	280	1/2	1/2	4/4	4	1	V2					Eb	I	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	6	0.0	0.0	1.625	0.0
283	281	0	0	4/4	4	1	I6]					Eb	I	I	I6		I		6					M	0	0	1, -2, -3		-3	1	0	7	0.0	0.0	2.875	0.0
283	281	1/2	1/2	4/4	4	1	V43(+4)					Eb	I		V43(+4)		V		43	+4				Mm7	0	0	-1, -4, -2, 2	-3	-2	-1	0	6	0.0	0.0	1.375	0.0
284	282	0	0	4/4	4	1	I[I(4)					Eb	I	I	I(4)		I			4				M	0	0	-3, -4, -2		-3	-3	0	5	0.0	0.0	1.75	0.0
284	282	1/4	1/4	4/4	4	1	I6					Eb	I	I	I6		I		6					M	0	0	1, -2, -3		-3	1	1	9	0.1	0.25	1.75	0.125
285	283	0	0	4/4	4	1	V64(4)					Eb	I	I	V64(4)		V		64	4				M	0	0	-1, -2, -3		-2	-1	0	5	0.0	0.0	2.0	0.0
285	283	1/4	1/4	4/4	4	1	V64					Eb	I	I	V64		V		64					M	0	0	-1, -2, 2		-2	-1	0	3	0.0	0.0	0.5	0.0
285	283	1/2	1/2	4/4	4	1	V7					Eb	I	I	V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	1.0	0.0
285	283	3/4	3/4	4/4	4	1	V					Eb	I	I	V		V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
286	284	0	0	4/4	4	1	I(4)					Eb	I	I	I(4)		I			4				M	0	0	-3, -4, -2		-3	-3	0	5	0.0	0.0	2.0	0.0
