mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
198	193	0	0	3/4	4	1	V6					D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.0	0.0
198	193	1/4	1/4	3/4	4	1	V6/ii					D	I		V6/ii	V		6		ii			M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	1.0	0.0
198	193	1/2	1/2	3/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
199	194	0	0	3/4	4	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.0	0.0
199	194	1/4	1/4	3/4	4	1	ii6					D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	1.0	0.0
199	194	1/2	1/2	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	1.0	0.0
200	195	0	0	3/4	4	1	I\\					D	I		I	I						\\	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
200	195	1/2	1/2	3/4	4	1	I64					D	I		I64	I		64					M	0	0	3, 2, 6		2	3	0	1	0.0	0.0	0.25	0.0
201	196	0	0	3/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.5	0.0
201	196	1/2	1/2	3/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.5	0.0
202	197	0	0	3/4	4	1	I64					D	I		I64	I		64					M	0	0	3, 2, 6		2	3	0	17	0.0	0.0	7.75	0.0
205	200	0	0	3/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.25	0.0
205	200	1/4	1/4	3/4	4	1	viio6(+2)					D	I		viio6(+2)	vii	o	6	+2				o	0	0	4, 1, 7	2	7	4	0	3	0.0	0.0	0.75	0.0
205	200	1/2	1/2	3/4	4	1	vi64					D	I		vi64	vi		64					m	0	0	6, 5, 2		5	6	0	4	0.0	0.0	1.0	0.0
206	201	0	0	3/4	4	1	V[V					D	I	V	V	V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.5	0.0
206	201	1/4	1/4	3/4	4	1	viio6/V					D	I	V	viio6/V	vii	o	6		V			o	0	0	5, 2, 8		8	5	0	3	0.0	0.0	0.75	0.0
206	201	1/2	1/2	3/4	4	1	viio2					D	I	V	viio2	vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	3	0.0	0.0	0.75	0.0
207	202	0	0	3/4	4	1	V(64)]					D	I	V	V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	2.0	0.0
207	202	1/4	1/4	3/4	4	1	V65(+4)/V					D	I		V65(+4)/V	V		65	+4	V			Mm7	0	0	8, 5, 2, 4	3	4	8	0	2	0.0	0.0	0.5	0.0
207	202	1/2	1/2	3/4	4	1	V2(64)	0	-5.05185	/		D	I		V2(64)	V		2	64				Mm7	0	0	1, 3, 2, 6		3	1	0	2	0.0	0.0	0.5	0.0
208	203	0	0	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	3.0	0.0
209	204	0	0	3/4	4	1	I\\					D	I		I	I						\\	M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
210	205	0	0	3/4	4	1	iv[iv					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	0	8	0.0	0.0	3.5	0.0
210	205	1/2	1/2	3/4	4	1	#viio/iv	0	-8	/		D	I	iv	#viio/iv	#vii	o			iv			o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
211	206	0	0	3/4	4	1	iv					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	0	8	0.0	0.0	3.5	0.0
211	206	1/2	1/2	3/4	4	1	#viio/iv	0	-8	/		D	I	iv	#viio/iv	#vii	o			iv			o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
212	207	0	0	3/4	4	1	iv					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	0	6	0.0	0.0	3.25	0.0
212	207	1/4	1/4	3/4	4	1	#viio/iv					D	I	iv	#viio/iv	#vii	o			iv			o	0	0	6, 3, 0		6	6	1	3	0.25	0.125	0.375	0.25
213	208	0	0	3/4	4	1	iv]					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	3	7	0.3	0.375	1.375	0.21428571428571427
214	209	0	0	3/4	4	1	III[I6					D	I	III	I6	I		6					M	0	0	6, 3, 2		2	6	0	9	0.0	0.0	4.25	0.0
214	209	1/2	1/2	3/4	4	1	viio					D	I	III	viio	vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
215	210	0	0	3/4	4	1	I6					D	I	III	I6	I		6					M	0	0	6, 3, 2		2	6	0	9	0.0	0.0	4.25	0.0
215	210	1/2	1/2	3/4	4	1	viio					D	I	III	viio	vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
216	211	0	0	3/4	4	1	I6					D	I	III	I6	I		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	4.0	0.0
216	211	1/4	1/4	3/4	4	1	viio					D	I	III	viio	vii	o						o	0	0	7, 4, 1		7	7	1	3	0.25	0.125	0.375	0.25
217	212	0	0	3/4	4	1	I6]					D	I	III	I6	I		6					M	0	0	6, 3, 2		2	6	2	7	0.2222222222222222	0.25	1.5	0.14285714285714285
217	212	1/2	1/2	3/4	4	1	V7/IV					D	I		V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.5	0.0
218	213	0	0	3/4	4	1	iv[iv					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	0	8	0.0	0.0	3.25	0.0
218	213	1/2	1/2	3/4	4	1	#viio/iv	0	-8	/		D	I	iv	#viio/iv	#vii	o			iv			o	0	0	6, 3, 0		6	6	1	2	0.3333333333333333	0.25	0.25	0.5
219	214	0	0	3/4	4	1	iv					D	I	iv	iv	iv							m	0	0	1, -2, 2		1	1	0	8	0.0	0.0	2.75	0.0
219	214	1/2	1/2	3/4	4	1	#viio/iv]	0	-8	/		D	I	iv	#viio/iv	#vii	o			iv			o	0	0	6, 3, 0		6	6	2	2	0.5	0.5	0.25	0.6666666666666666
220	215	0	0	3/4	4	1	iv6					D	I		iv6	iv		6					m	0	0	-2, 2, 1		1	-2	0	6	0.0	0.0	2.75	0.0
220	215	1/4	1/4	3/4	4	1	V(+6+4)/iv	0	-7	/		D	I		V(+6+4)/iv	V			+6+4	iv			M	0	0	2, 6, 3	-2, 1	2	2	0	2	0.0	0.0	0.25	0.0
220	215	1/2	1/2	3/4	4	1	iv64	0	-7	/		D	I		iv64	iv		64					m	0	0	2, 1, -2		1	2	1	3	0.25	0.125	0.625	0.16666666666666666
221	216	0	0	3/4	4	1	iv	0	-7	/		D	I		iv	iv							m	0	0	1, -2, 2		1	1	3	9	0.25	0.375	2.375	0.13636363636363635
222	217	0	0	3/4	4	1	I\\	0.31358	-9.23333	/		D	I		I	I						\\	M	0	0	2, 6, 3		2	2	12	69	0.14814814814814814	1.5	26.75	0.05309734513274336
