mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
99	99	393/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	71	B4	4	1076
99	99	393/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1068
99	99	393/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1072
99	99	197	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1081
99	99	197	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1073
99	99	197	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	69	A4	4	1077
99	99	197	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1069
99	99	197	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1073
99	99	395/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1082
99	99	395/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1074
99	99	395/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		8	68	G#4	4	1078
99	99	395/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		12	72	B#4	4	1070
99	99	395/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1074
100	100	198	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1092
100	100	198	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1087
100	100	198	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1088
100	100	198	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1083
100	100	198	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1087
100	100	397/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		1	67	G4	4	1093
100	100	397/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	69	A4	4	1089
100	100	397/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1084
100	100	199	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		6	66	F#4	4	1094
100	100	199	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	71	B4	4	1090
100	100	199	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1085
100	100	399/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		-1	65	F4	4	1095
100	100	399/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		12	72	B#4	4	1091
100	100	399/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	1086
101	101	200	0.5		0	0	2/4	4	1	1/8		1/8	1		4	64	E4	4	1104
101	101	200	0.5		0	0	2/4	3	1	1/8		1/8	1		7	73	C#5	5	1100
101	101	200	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1096
101	101	401/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		1	67	G4	4	1105
101	101	401/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	69	A4	4	1101
101	101	401/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1097
101	101	201	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		6	66	F#4	4	1106
101	101	201	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	71	B4	4	1102
101	101	201	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1098
101	101	403/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		-1	65	F4	4	1107
101	101	403/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		12	72	B#4	4	1103
101	101	403/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	1099
102	102	202	0.5		0	0	2/4	4	1	1/8		1/8	1		4	64	E4	4	1119
102	102	202	0.5		0	0	2/4	3	1	1/8		1/8	1		7	73	C#5	5	1115
102	102	202	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1108
102	102	405/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		-1	65	F4	4	1120
102	102	405/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		12	72	B#4	4	1116
102	102	405/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		9	75	D#5	5	1112
102	102	405/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1109
102	102	203	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		4	64	E4	4	1121
102	102	203	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		7	73	C#5	5	1117
102	102	203	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	1110
102	102	203	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1113
102	102	407/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		-1	65	F4	4	1122
102	102	407/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		12	72	B#4	4	1118
102	102	407/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		9	75	D#5	5	1114
102	102	407/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1111
103	103	204	0.5		0	0	2/4	4	1	1/8		1/8	1		4	64	E4	4	1135
103	103	204	0.5		0	0	2/4	3	1	1/8		1/8	1		7	73	C#5	5	1131
103	103	204	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1123
103	103	204	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1127
103	103	409/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		6	66	F#4	4	1136
103	103	409/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1128
103	103	409/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	69	A4	4	1132
103	103	409/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1124
103	103	205	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	62	D4	4	1137
103	103	205	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	69	A4	4	1133
103	103	205	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1129
103	103	205	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1125
103	103	411/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1138
103	103	411/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	1134
103	103	411/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1130
103	103	411/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1126
104	104	206	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1147
104	104	206	0.5		0	0	2/4	3	1	1/8		1/8	1		7	61	C#4	4	1146
104	104	206	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1145
104	104	206	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1139
104	104	413/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	88	E6	6	1140
104	104	827/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1141
104	104	207	0.3333333333333333		1/4	1/4	2/4	1	1	1/12		1/8	2/3		4	88	E6	6	1142
104	104	622/3	0.3333333333333333		1/3	1/3	2/4	1	1	1/12		1/8	2/3		4	88	E6	6	1143
104	104	623/3	0.3333333333333333		5/12	5/12	2/4	1	1	1/12		1/8	2/3		4	88	E6	6	1144
105	105	208	0.25		0	0	2/4	3	1	1/16		1/16	1		4	76	E5	5	1153
105	105	208	0.25		0	0	2/4	2	1	1/16		1/16	1		4	88	E6	6	1149
105	105	208	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	88	E6	6	1148
105	105	417/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		7	73	C#5	5	1154
105	105	417/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	85	C#6	6	1150
105	105	209	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		3	69	A4	4	1155
105	105	209	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		3	81	A5	5	1151
105	105	419/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		5	71	B4	4	1156
105	105	419/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	83	B5	5	1152
106	106	210	0.25		0	0	2/4	3	1	1/16		1/16	1		8	68	G#4	4	1162
106	106	210	0.25		0	0	2/4	2	1	1/16		1/16	1		8	80	G#5	5	1158
106	106	210	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	88	E6	6	1157
106	106	421/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		4	64	E4	4	1163
106	106	421/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	1159
106	106	211	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	F#4	4	1164
106	106	211	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	78	F#5	5	1160
106	106	423/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	1165
106	106	423/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	1161
107	107	212	0.25		0	0	2/4	3	1	1/16		1/16	1		5	59	B3	3	1171
107	107	212	0.25		0	0	2/4	2	1	1/16		1/16	1		5	71	B4	4	1167
107	107	212	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	88	E6	6	1166
107	107	425/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		7	49	C#3	3	1175
107	107	425/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		4	64	E4	4	1172
107	107	425/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	1168
107	107	213	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		2	50	D3	3	1176
107	107	213	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	F#4	4	1173
107	107	213	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		5	71	B4	4	1169
107	107	427/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1177
107	107	427/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	1174
107	107	427/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		8	68	G#4	4	1170
108	108		0.25	1	0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1185
108	108		0.25	1	0	0	2/4	3	1	1/16		1/16	1		7	61	C#4	4	1184
108	108		0.25	1	0	0	2/4	2	1	1/16		1/16	1		3	69	A4	4	1183
108	108		0.25	1	0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	1178
108	108		0.25	1	1/16	1/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1179
108	108		0.25	1	1/8	1/8	2/4	1	1	1/16		1/16	1		4	88	E6	6	1180
108	108		0.25	1	3/16	3/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1181
108	108		0.5	1	1/4	1/4	2/4	1	1	1/8		1/8	1		3	93	A6	6	1182
109	108	214	0.25	2	0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1196
109	108	214	0.25	2	0	0	2/4	3	1	1/16		1/16	1		7	61	C#4	4	1195
109	108	214	0.25	2	0	0	2/4	2	1	1/16		1/16	1		3	69	A4	4	1194
109	108	214	0.25	2	0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	1186
109	108	857/4	0.25	2	1/16	1/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1187
109	108	429/2	0.25	2	1/8	1/8	2/4	1	1	1/16		1/16	1		4	88	E6	6	1188
109	108	859/4	0.25	2	3/16	3/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1189
109	108	215	0.25	2	1/4	1/4	2/4	1	1	1/16		1/16	1		3	93	A6	6	1190
109	108	861/4	0.25	2	5/16	5/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1191
109	108	431/2	0.25	2	3/8	3/8	2/4	1	1	1/16		1/16	1		4	88	E6	6	1192
109	108	863/4	0.25	2	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88	E6	6	1193
110	109	216	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	88	E6	6	1197
110	109	433/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1204
110	109	433/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1201
110	109	433/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1198
110	109	433/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1198
110	109	217	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1205
110	109	217	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		0	60	C4	4	1202
110	109	217	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1199
110	109	217	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1199
110	109	435/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		0	60	C4	4	1206
110	109	435/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1203
110	109	435/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1200
110	109	435/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1200
111	110	218	0.5		0	0	2/4	4	1	1/8		1/8	1		4	52	E3	3	1218
111	110	218	0.5		0	0	2/4	3	1	1/8		1/8	1		5	59	B3	3	1215
111	110	218	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1212
111	110	218	0.5		0	0	2/4	2	1	1/8		1/8	1		5	71	B4	4	1212
111	110	218	1.0		0	0	2/4	1	1	1/4	1/4_r16_0	1/4	1		4	88	E6	6	1207
111	110	437/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	1219
111	110	437/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		0	60	C4	4	1216
111	110	437/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1213
111	110	437/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1213
111	110	219	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		4	52	E3	3	1220
111	110	219	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1217
111	110	219	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1214
111	110	219	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1214
111	110	219	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	88	E6	6	1208
111	110	877/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1209
111	110	439/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1210
111	110	879/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1211
112	111	220	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	76	E5	5	1221
112	111	441/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1228
112	111	441/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1225
112	111	441/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1222
112	111	441/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1222
112	111	221	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1229
112	111	221	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		0	60	C4	4	1226
112	111	221	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1223
112	111	221	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1223
112	111	443/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		0	60	C4	4	1230
112	111	443/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1227
112	111	443/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1224
112	111	443/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1224
113	112	222	0.5		0	0	2/4	4	1	1/8		1/8	1		4	52	E3	3	1242
113	112	222	0.5		0	0	2/4	3	1	1/8		1/8	1		5	59	B3	3	1239
113	112	222	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1236
113	112	222	0.5		0	0	2/4	2	1	1/8		1/8	1		5	71	B4	4	1236
113	112	222	1.0		0	0	2/4	1	1	1/4	1/4_r16_0	1/4	1		4	76	E5	5	1231
113	112	445/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	1243
113	112	445/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		0	60	C4	4	1240
113	112	445/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1237
113	112	445/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1237
113	112	223	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		4	52	E3	3	1244
113	112	223	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1241
113	112	223	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1238
113	112	223	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1238
113	112	223	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	88	E6	6	1232
113	112	893/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1233
113	112	447/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1234
113	112	895/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1235
114	113	224	1.0		0	0	2/4	1	1	1/4	1/4_r16_0	1/4	1		4	76	E5	5	1245
114	113	449/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1256
114	113	449/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1253
114	113	449/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1250
114	113	449/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1250
114	113	225	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1257
114	113	225	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		0	60	C4	4	1254
114	113	225	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1251
114	113	225	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1251
114	113	225	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	88	E6	6	1246
114	113	901/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1247
114	113	451/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		0	60	C4	4	1258
114	113	451/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1255
114	113	451/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1252
114	113	451/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1248
114	113	451/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1252
114	113	903/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	1249
115	114	226	0.5		0	0	2/4	4	1	1/8		1/8	1		4	52	E3	3	1268
115	114	226	0.5		0	0	2/4	3	1	1/8		1/8	1		5	59	B3	3	1264
115	114	226	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1260
115	114	226	0.5		0	0	2/4	2	1	1/8		1/8	1		5	71	B4	4	1260
115	114	226	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	76	E5	5	1259
115	114	453/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	1269
115	114	453/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		0	60	C4	4	1265
115	114	453/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1261
115	114	453/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1261
115	114	227	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	60	C4	4	1270
115	114	227	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	64	E4	4	1266
115	114	227	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1262
115	114	227	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1262
115	114	455/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1271
115	114	455/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		5	59	B3	3	1267
115	114	455/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1263
115	114	455/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1263
116	115	228	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1281
116	115	228	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1277
116	115	228	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1273
116	115	228	0.5		0	0	2/4	2	1	1/8		1/8	1		0	72	C5	5	1273
116	115	228	2.0		0	0	2/4	1	1	1/2	1/2_r16_0	1/2	1		4	76	E5	5	1272
116	115	457/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		0	60	C4	4	1282
116	115	457/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1278
116	115	457/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1274
116	115	457/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1274
116	115	229	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		4	52	E3	3	1283
116	115	229	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1279
116	115	229	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1275
116	115	229	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1275
116	115	459/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	1284
116	115	459/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		0	60	C4	4	1280
116	115	459/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1276
116	115	459/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	1276
117	116	230	0.5		0	0	2/4	4	1	1/8		1/8	1		3	45	A2	2	1293
117	116	230	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1291
117	116	230	0.5		0	0	2/4	3	1	1/8		1/8	1		4	64	E4	4	1291
117	116	230	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1291
117	116	230	0.5		0	0	2/4	2	1	1/8		1/8	1		0	72	C5	5	1289
117	116	230	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1289
117	116	230	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1285
117	116	231	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	1294
117	116	231	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	1290
117	116	231	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1292
117	116	231	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	69	A4	4	1292
117	116	231	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	74	D5	5	1290
117	116	231	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		-1	77	F5	5	1286
117	116	927/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	1287
117	116	1855/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	1288
118	117	232	0.5		0	0	2/4	4	1	1/8		1/8	1		1	43	G2	2	1302
118	117	232	0.5		0	0	2/4	2	1	1/8		1/8	1		1	55	G3	3	1298
118	117	232	0.5		0	0	2/4	3	1	1/8		1/8	1		1	55	G3	3	1300
118	117	232	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1298
118	117	232	0.5		0	0	2/4	3	1	1/8		1/8	1		1	67	G4	4	1300
118	117	232	0.5		0	0	2/4	2	1	1/8		1/8	1		5	71	B4	4	1298
118	117	232	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1295
118	117	465/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1296
118	117	233	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	48	C3	3	1303
118	117	233	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	55	G3	3	1299
118	117	233	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		1	55	G3	3	1301
118	117	233	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1299
118	117	233	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		1	67	G4	4	1301
118	117	233	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		0	72	C5	5	1299
118	117	233	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	1297
119	118	234	0.5		0	0	2/4	4	1	1/8		1/8	1		-1	53	F3	3	1312
119	118	234	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	1308
119	118	234	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1310
119	118	234	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1308
119	118	234	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1308
119	118	234	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1304
119	118	235	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		5	47	B2	2	1313
119	118	235	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		5	59	B3	3	1311
119	118	235	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1311
119	118	235	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1309
119	118	235	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	1309
119	118	235	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	1305
119	118	943/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		0	72	C5	5	1306
119	118	1887/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	1307
120	119	236	0.5		0	0	2/4	4	1	1/8		1/8	1		0	48	C3	3	1323
120	119	236	0.5		0	0	2/4	3	1	1/8		1/8	1		3	57	A3	3	1320
120	119	236	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1317
120	119	236	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1314
