mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
157	157	624	624	2.0	0	0	2/2	3	1	1/2		1/2	1	-1	-4	56	Ab3	3	2245
157	157	624	624	2.0	0	0	2/2	2	1	1/2		1/2	1	-1	0	60	C4	4	2242
157	157	624	624	2.0	0	0	2/2	1	1	1/2		1/2	1		4	88	E6	6	2240
157	157	626	626	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		3	45	A2	2	2249
157	157	626	626	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		-1	53	F3	3	2246
157	157	626	626	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		0	60	C4	4	2243
157	157	626	626	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-3	63	Eb4	4	2243
157	157	626	626	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1	1	-1	89	F6	6	2241
157	157	1255/2	1255/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		3	45	A2	2	2250
157	157	1255/2	1255/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		-1	53	F3	3	2247
157	157	1255/2	1255/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		0	60	C4	4	2244
157	157	1255/2	1255/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	2244
158	158	628	628	2.0	0	0	2/2	4	1	1/2		1/2	1		3	45	A2	2	2258
158	158	628	628	2.0	0	0	2/2	3	1	1/2		1/2	1		-1	53	F3	3	2256
158	158	628	628	2.0	0	0	2/2	2	1	1/2		1/2	1		0	60	C4	4	2254
158	158	628	628	2.0	0	0	2/2	2	1	1/2		1/2	1		-3	63	Eb4	4	2254
158	158	628	628	2.0	0	0	2/2	1	1	1/2		1/2	1	-1	-1	89	F6	6	2251
158	158	630	630	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1	1	-2	46	Bb2	2	2259
158	158	630	630	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1	1	-1	53	F3	3	2257
158	158	630	630	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1	1	-2	58	Bb3	3	2257
158	158	630	630	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1	1	-5	61	Db4	4	2255
158	158	630	630	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-1	89	F6	6	2252
158	158	1263/2	1263/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	89	F6	6	2253
159	159	632	632	2.0	0	0	2/2	4	1	1/2		1/2	1	-1	-2	46	Bb2	2	2269
159	159	632	632	2.0	0	0	2/2	3	1	1/2		1/2	1	-1	-1	53	F3	3	2266
159	159	632	632	2.0	0	0	2/2	3	1	1/2		1/2	1	-1	-2	58	Bb3	3	2266
159	159	632	632	2.0	0	0	2/2	2	1	1/2		1/2	1	-1	-5	61	Db4	4	2263
159	159	632	632	2.0	0	0	2/2	1	1	1/2		1/2	1		-1	89	F6	6	2260
159	159	634	634	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-6	42	Gb2	2	2270
159	159	634	634	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		-2	58	Bb3	3	2267
159	159	634	634	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	2264
159	159	634	634	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-6	90	Gb6	6	2261
159	159	1271/2	1271/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-6	42	Gb2	2	2271
159	159	1271/2	1271/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		-2	58	Bb3	3	2268
159	159	1271/2	1271/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	2265
159	159	1271/2	1271/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-6	90	Gb6	6	2262
160	160	636	636	2.0	0	0	2/2	4	1	1/2		1/2	1		-6	42	Gb2	2	2279
160	160	636	636	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	2277
160	160	636	636	2.0	0	0	2/2	2	1	1/2		1/2	1		-5	61	Db4	4	2275
160	160	636	636	2.0	0	0	2/2	1	1	1/2		1/2	1		-6	90	Gb6	6	2272
160	160	638	638	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1		-6	42	Gb2	2	2280
160	160	638	638	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	2278
160	160	638	638	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		-5	61	Db4	4	2276
160	160	638	638	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	94	Bb6	6	2273
160	160	1279/2	1279/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-2	94	Bb6	6	2274
161	161	640	640	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2285
161	161	640	640	1.0	0	0	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	2283
161	161	640	640	1.0	0	0	2/2	2	1	1/4		1/4	1		-5	61	Db4	4	2282
161	161	640	640	4.0	0	0	2/2	1	1	1		1	1	1	-2	94	Bb6	6	2281
161	161	642	642	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2286
161	161	642	642	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2284
162	162	644	644	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2298
162	162	644	644	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2296
162	162	644	644	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	55	G3	3	2288
162	162	644	644	4.0	0	0	2/2	1	1	1		1	1	-1	-2	94	Bb6	6	2287
162	162	1289/2	1289/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2289
162	162	645	645	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2290
162	162	1291/2	1291/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2291
162	162	646	646	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2299
162	162	646	646	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-5	49	Db3	3	2297
162	162	646	646	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-5	61	Db4	4	2292
162	162	1293/2	1293/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2293
162	162	647	647	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2294
162	162	1295/2	1295/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2295
163	163	648	648	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2303
163	163	648	648	1.0	0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	2301
163	163	648	648	4.0	0	0	2/2	1	1	1		1	1	1	-2	94	Bb6	6	2300
163	163	650	650	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2304
163	163	650	650	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2302
164	164	652	652	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2316
164	164	652	652	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2314
164	164	652	652	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	55	G3	3	2306
164	164	652	652	4.0	0	0	2/2	1	1	1		1	1	-1	-2	94	Bb6	6	2305
164	164	1305/2	1305/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2307
164	164	653	653	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2308
164	164	1307/2	1307/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2309
164	164	654	654	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2317
164	164	654	654	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-5	49	Db3	3	2315
164	164	654	654	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-5	61	Db4	4	2310
164	164	1309/2	1309/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2311
164	164	655	655	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2312
164	164	1311/2	1311/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2313
165	165	656	656	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2321
165	165	656	656	1.0	0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	2319
165	165	656	656	4.0	0	0	2/2	1	1	1		1	1		-2	94	Bb6	6	2318
165	165	658	658	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	2322
165	165	658	658	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2320
166	166	660	660	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		1	43	G2	2	2335
166	166	660	660	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2333
166	166	660	660	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2325
166	166	660	660	3.0	0	0	2/2	1	1	3/4		1/2	3/2		4	88	E6	6	2323
166	166	1321/2	1321/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2326
166	166	661	661	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	55	G3	3	2327
166	166	1323/2	1323/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	56	Ab3	3	2328
166	166	662	662	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		1	43	G2	2	2336
166	166	662	662	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2334
166	166	662	662	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	58	Bb3	3	2329
166	166	1325/2	1325/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	70	Bb4	4	2330
166	166	663	663	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	68	Ab4	4	2331
166	166	663	663	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		4	88	E6	6	2324
166	166	1327/2	1327/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	67	G4	4	2332
167	167	664	664	0.5	0	0	2/2	4	1	1/8	1/8_r8_0	1/8	1		-4	44	Ab2	2	2349
167	167	664	664	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2347
167	167	664	664	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		-1	65	F4	4	2339
167	167	664	664	2.0	0	0	2/2	1	1	1/2		1/2	1		1	91	G6	6	2337
167	167	1329/2	1329/2	0.5	1/8	1/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		1	43	G2	2	2350
167	167	1329/2	1329/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		4	64	E4	4	2340
167	167	665	665	0.5	1/4	1/4	2/2	4	1	1/8	1/8_r8_0	1/8	1		-4	44	Ab2	2	2351
167	167	665	665	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-1	65	F4	4	2341
167	167	1331/2	1331/2	0.5	3/8	3/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2352
167	167	1331/2	1331/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	67	G4	4	2342
167	167	666	666	0.5	1/2	1/2	2/2	4	1	1/8	1/8_r8_0	1/8	1		0	48	C3	3	2353
167	167	666	666	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2348
167	167	666	666	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	68	Ab4	4	2343
167	167	666	666	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1	1	-1	89	F6	6	2338
167	167	1333/2	1333/2	0.5	5/8	5/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2354
167	167	1333/2	1333/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	70	Bb4	4	2344
167	167	667	667	0.5	3/4	3/4	2/2	4	1	1/8	1/8_r8_0	1/8	1		-4	44	Ab2	2	2355
167	167	667	667	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	72	C5	5	2345
167	167	1335/2	1335/2	0.5	7/8	7/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2356
167	167	1335/2	1335/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	70	Bb4	4	2346
168	168	668	668	0.5	0	0	2/2	4	1	1/8	1/8_r8_0	1/8	1		0	48	C3	3	2372
168	168	668	668	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	48	C3	3	2367
168	168	668	668	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		0	60	C4	4	2367
168	168	668	668	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	68	Ab4	4	2359
168	168	668	668	2.0	0	0	2/2	1	1	1/2		1/2	1	-1	-1	89	F6	6	2357
168	168	1337/2	1337/2	0.5	1/8	1/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2373
168	168	1337/2	1337/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	67	G4	4	2360
168	168	669	669	0.5	1/4	1/4	2/2	4	1	1/8	1/8_r8_0	1/8	1		-4	44	Ab2	2	2374
168	168	669	669	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-1	65	F4	4	2361
168	168	1339/2	1339/2	0.5	3/8	3/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2375
168	168	1339/2	1339/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	67	G4	4	2362
168	168	670	670	0.5	1/2	1/2	2/2	3	1	1/8	1/8_r8_0	1/8	1		0	48	C3	3	2368
168	168	670	670	0.5	1/2	1/2	2/2	4	1	1/8	1/8_r8_0	1/8	1		0	48	C3	3	2376
168	168	670	670	0.5	1/2	1/2	2/2	3	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2368
168	168	670	670	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-4	68	Ab4	4	2363
168	168	670	670	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1	1	-1	89	F6	6	2358
168	168	1341/2	1341/2	0.5	5/8	5/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		-4	44	Ab2	2	2377
168	168	1341/2	1341/2	0.5	5/8	5/8	2/2	3	1	1/8	1/8_r8_0	1/8	1		0	60	C4	4	2369
168	168	1341/2	1341/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-1	65	F4	4	2364
168	168	671	671	0.5	3/4	3/4	2/2	4	1	1/8	1/8_r8_0	1/8	1		-2	46	Bb2	2	2378
168	168	671	671	0.5	3/4	3/4	2/2	3	1	1/8	1/8_r8_0	1/8	1		-5	61	Db4	4	2370
168	168	671	671	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		1	67	G4	4	2365
168	168	1343/2	1343/2	0.5	7/8	7/8	2/2	4	1	1/8	1/8_r8_0	1/8	1		0	48	C3	3	2379
168	168	1343/2	1343/2	0.5	7/8	7/8	2/2	3	1	1/8	1/8_r8_0	1/8	1		-3	63	Eb4	4	2371
168	168	1343/2	1343/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		3	69	A4	4	2366
169	169	672	672	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2394
169	169	672	672	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2392
169	169	672	672	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-1	65	F4	4	2392
169	169	672	672	0.5	0	0	2/2	2	1	1/8	1/8_r8_0	1/8	1		-2	70	Bb4	4	2384
169	169	672	672	1.0	0	0	2/2	1	1	1/4		1/4	1	-1	-1	89	F6	6	2380
169	169	1345/2	1345/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	72	C5	5	2385
169	169	673	673	0.5	1/4	1/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-5	73	Db5	5	2386
169	169	673	673	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		-1	89	F6	6	2381
169	169	1347/2	1347/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-3	75	Eb5	5	2387
169	169	674	674	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2395
169	169	674	674	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2393
169	169	674	674	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-1	65	F4	4	2393
169	169	674	674	0.5	1/2	1/2	2/2	2	1	1/8	1/8_r8_0	1/8	1		-1	77	F5	5	2388
169	169	674	674	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-5	85	Db6	6	2382
169	169	1349/2	1349/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		-3	75	Eb5	5	2389
169	169	675	675	0.5	3/4	3/4	2/2	2	1	1/8	1/8_r8_0	1/8	1		-5	73	Db5	5	2390
169	169	675	675	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-2	82	Bb5	5	2383
169	169	1351/2	1351/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8_r8_0	1/8	1		0	72	C5	5	2391
170	170	676	676	2.0	0	0	2/2	4	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2404
170	170	676	676	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-1	53	F3	3	2402
170	170	676	676	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2402
170	170	676	676	2.0	0	0	2/2	2	1	1/2	1/2_r16_0	1/2	1		-2	70	Bb4	4	2400
170	170	676	676	1.0	0	0	2/2	1	1	1/4		1/4	1		-1	77	F5	5	2396
170	170	677	677	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		-5	73	Db5	5	2397
170	170	678	678	2.0	1/2	1/2	2/2	4	1	1/2	1/2_r16_0	1/2	1		-5	49	Db3	3	2405
170	170	678	678	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-1	53	F3	3	2403
170	170	678	678	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2403
170	170	678	678	2.0	1/2	1/2	2/2	2	1	1/2	1/2_r16_0	1/2	1		-1	65	F4	4	2401
170	170	678	678	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	2398
170	170	679	679	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-1	65	F4	4	2399
171	171	680	680	0.5	0	0	2/2	4	1	1/8		1/8	1		-5	49	Db3	3	2418
171	171	680	680	2.0	0	0	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2416
171	171	680	680	0.5	0	0	2/2	1	1	1/8		1/8	1		-5	61	Db4	4	2406
171	171	680	680	2.0	0	0	2/2	2	1	1/2	1/2_r16_0	1/2	1		-1	65	F4	4	2414
171	171	1361/2	1361/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		-1	53	F3	3	2419
171	171	1361/2	1361/2	0.5	1/8	1/8	2/2	1	1	1/8		1/8	1		-2	58	Bb3	3	2407
171	171	681	681	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	2420
171	171	681	681	0.5	1/4	1/4	2/2	1	1	1/8		1/8	1		-5	61	Db4	4	2408
171	171	1363/2	1363/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-5	61	Db4	4	2421
171	171	1363/2	1363/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	2409
171	171	682	682	0.5	1/2	1/2	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	2422
171	171	682	682	2.0	1/2	1/2	2/2	3	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	2417
171	171	682	682	2.0	1/2	1/2	2/2	2	1	1/2	1/2_r16_0	1/2	1		-5	61	Db4	4	2415
171	171	682	682	2.0	1/2	1/2	2/2	2	1	1/2	1/2_r16_0	1/2	1		-1	65	F4	4	2415
171	171	682	682	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	2410
171	171	1365/2	1365/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		-1	53	F3	3	2423
171	171	1365/2	1365/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		-5	73	Db5	5	2411
171	171	683	683	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		-5	49	Db3	3	2424
171	171	683	683	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	2412
171	171	1367/2	1367/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	2425
171	171	1367/2	1367/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-2	82	Bb5	5	2413
172	172	684	684	1.0	0	0	2/2	4	1	1/4		1/4	1		1	43	G2	2	2433
172	172	684	684	1.0	0	0	2/2	2	1	1/4		1/4	1		-2	58	Bb3	3	2429
172	172	684	684	1.0	0	0	2/2	3	1	1/4		1/4	1		-5	61	Db4	4	2431
172	172	684	684	1.0	0	0	2/2	2	1	1/4		1/4	1		4	64	E4	4	2429
172	172	684	684	1.0	0	0	2/2	1	1	1/4		1/4	1		-5	85	Db6	6	2426
172	172	686	686	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1		-4	44	Ab2	2	2434
172	172	686	686	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		0	60	C4	4	2432
172	172	686	686	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	65	F4	4	2430
172	172	686	686	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		0	72	C5	5	2427
172	172	1375/2	1375/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	2428
173	173	688	688	4.0	0	0	2/2	4	1	1		1	1	1	-5	49	Db3	3	2442
173	173	688	688	4.0	0	0	2/2	3	1	1		1	1	1	-1	53	F3	3	2441
173	173	688	688	4.0	0	0	2/2	2	1	1		1	1	1	-1	65	F4	4	2440
173	173	688	688	2.0	0	0	2/2	1	1	1/2		1/2	1	1	0	72	C5	5	2435
173	173	690	690	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	0	72	C5	5	2436
173	173	1381/2	1381/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	2437
173	173	691	691	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	2438
173	173	1383/2	1383/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	2439
174	174	692	692	2.0	0	0	2/2	4	1	1/2		1/2	1	-1	-5	49	Db3	3	2453
174	174	692	692	2.0	0	0	2/2	3	1	1/2		1/2	1	-1	-1	53	F3	3	2450
174	174	692	692	2.0	0	0	2/2	2	1	1/2		1/2	1	-1	-1	65	F4	4	2447
174	174	692	692	1.0	0	0	2/2	1	1	1/4		1/4	1		1	67	G4	4	2443
174	174	693	693	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	2444
174	174	694	694	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		5	59	B3	3	2451
174	174	694	694	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-1	65	F4	4	2448
174	174	694	694	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-4	68	Ab4	4	2445
174	174	1391/2	1391/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		5	59	B3	3	2452
174	174	1391/2	1391/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-1	65	F4	4	2449
174	174	1391/2	1391/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	2446
175	175	696	696	4.0	0	0	2/2	4	1	1		1	1		0	36	C2	2	2466
175	175	696	696	2.0	0	0	2/2	3	1	1/2		1/2	1	1	0	60	C4	4	2461
175	175	696	696	3.0	0	0	2/2	2	1	3/4		1/2	3/2		4	64	E4	4	2459
175	175	696	696	2.0	0	0	2/2	1	1	1/2		1/2	1	1	-4	68	Ab4	4	2454
175	175	698	698	0.5	1/2	1/2	2/2	3	1	1/8		1/8	1	-1	0	60	C4	4	2462
175	175	698	698	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	-4	68	Ab4	4	2455
175	175	1397/2	1397/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		-2	58	Bb3	3	2463
175	175	1397/2	1397/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	2456
175	175	699	699	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		-4	56	Ab3	3	2464
175	175	699	699	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		0	60	C4	4	2460
175	175	699	699	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		-1	65	F4	4	2457
175	175	1399/2	1399/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		1	55	G3	3	2465
175	175	1399/2	1399/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	2458
176	176	700	700	2.0	0	0	2/2	4	1	1/2		1/2	1		-1	41	F2	2	2479
176	176	700	700	1.0	0	0	2/2	3	1	1/4		1/4	1		-4	56	Ab3	3	2475
176	176	700	700	1.0	0	0	2/2	2	1	1/4		1/4	1		0	60	C4	4	2471
176	176	700	700	1.0	0	0	2/2	1	1	1/4		1/4	1		-1	65	F4	4	2467
176	176	701	701	1.0	1/4	1/4	2/2	3	1	1/4		1/4	1		0	60	C4	4	2476
176	176	701	701	1.0	1/4	1/4	2/2	2	1	1/4		1/4	1		-1	65	F4	4	2472
176	176	701	701	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	2468
176	176	702	702	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1		-4	44	Ab2	2	2480
176	176	702	702	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		0	60	C4	4	2477
