mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
83	82	1/2	iv7	Eb	V		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1.0	-1.0
83	82	7/8	iio6	Eb	V		iio6	ii	o	6				o	0	0	-1, -4, 2		2.0	-1.0
84	83	0	V[V(b64)	Eb	V	V	V(b64)	V			b64			M	0	0	1, 0, -3		1.0	1.0
84	83	1/2	V	Eb	V	V	V	V						M	0	0	1, 5, 2		1.0	1.0
85	84	0	i	Eb	V	V	i	i						m	0	0	0, -3, 1		0.0	0.0
86	85	0	#viio64/ii	Eb	V	V	#viio64/ii	#vii	o	64		ii		o	0	0	1, 7, 4		7.0	1.0
87	86	0	V7	Eb	V	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
87	86	1/2	I64(#4#2)	Eb	V	V	I64(#4#2)	I		64	#4#2			M	0	0	6, 0, 9		0.0	6.0
88	87	0	I64	Eb	V	V	I64	I		64				M	0	0	1, 0, 4		0.0	1.0
88	87	1/2	V+6/IV	Eb	V	V	V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0.0	4.0
89	88	0	viio43/V	Eb	V	V	viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6.0	0.0
91	90	0	V7]\\	Eb	V	V	V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1.0	1.0
92	91	3/4	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
93	92	0	viio6(2)	Eb	V		viio6(2)	vii	o	6	2			o	0	0	2, -1, 0		5.0	2.0
93	92	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
93	92	1/2	IV	Eb	V		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
93	92	3/4	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
94	93	0	viio6(2)/V	Eb	V		viio6(2)/V	vii	o	6	2	V		o	0	0	3, 0, 1		6.0	3.0
94	93	1/4	V6	Eb	V		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
94	93	3/4	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
95	94	0	viio6(2)	Eb	V		viio6(2)	vii	o	6	2			o	0	0	2, -1, 0		5.0	2.0
95	94	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
95	94	1/2	IV	Eb	V		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
95	94	3/4	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
96	95	0	viio6(2)/V	Eb	V		viio6(2)/V	vii	o	6	2	V		o	0	0	3, 0, 1		6.0	3.0
96	95	1/4	V6	Eb	V		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
96	95	3/4	V2(64)	Eb	V		V2(64)	V		2	64			Mm7	0	0	-1, 1, 0, 4		1.0	-1.0
97	96	0	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
97	96	1/4	V2/IV	Eb	V		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
97	96	1/2	V7/ii	Eb	V		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
97	96	3/4	V64/V	Eb	V		V64/V	V		64		V		M	0	0	3, 2, 6		2.0	3.0
98	97	0	V/V	Eb	V		V/V	V				V		M	0	0	2, 6, 3		2.0	2.0
98	97	1/4	V7/V	Eb	V		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2.0	2.0
98	97	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
99	98	0	V6/vi	Eb	V		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
99	98	1/4	vii%65/V	Eb	V		vii%65/V	vii	%	65		V		%7	0	0	5, 12, 4, 6		6.0	5.0
99	98	1/2	V43/vi	Eb	V		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
99	98	3/4	V65/ii	Eb	V		V65/ii	V		65		ii		Mm7	0	0	7, 4, 1, 3		3.0	7.0
100	99	0	ii	Eb	V		ii	ii						m	0	0	2, -1, 3		2.0	2.0
100	99	1/4	ii6	Eb	V		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
100	99	1/2	V(64)	Eb	V		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
100	99	3/4	V2	Eb	V		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
101	100	0	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
101	100	1/4	V2/IV	Eb	V		V2/IV	V		2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
101	100	1/2	V7/ii	Eb	V		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
101	100	3/4	V6/V	Eb	V		V6/V	V		6		V		M	0	0	6, 3, 2		2.0	6.0
102	101	0	V/V	Eb	V		V/V	V				V		M	0	0	2, 6, 3		2.0	2.0
102	101	1/4	V43/V	Eb	V		V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
102	101	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
103	102	0	V6/vi	Eb	V		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
103	102	1/4	vii%65/V	Eb	V		vii%65/V	vii	%	65		V		%7	0	0	5, 12, 4, 6		6.0	5.0
103	102	1/2	V43/vi	Eb	V		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
103	102	3/4	V65/ii	Eb	V		V65/ii	V		65		ii		Mm7	0	0	7, 4, 1, 3		3.0	7.0
104	103	0	ii	Eb	V		ii	ii						m	0	0	2, -1, 3		2.0	2.0
104	103	1/4	ii6	Eb	V		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
104	103	1/2	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
104	103	3/4	V65	Eb	V		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
105	104	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
105	104	1/4	viio(+2)	Eb	V		viio(+2)	vii	o		+2			o	0	0	5, 2, -1	0	5.0	5.0
105	104	1/2	vi	Eb	V		vi	vi						m	0	0	3, 0, 4		3.0	3.0
105	104	3/4	V(+4)	Eb	V		V(+4)	V			+4			M	0	0	1, 5, 2	0	1.0	1.0
106	105	0	viio7/V	Eb	V		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
106	105	1/2	V7(4)	Eb	V		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
106	105	3/4	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
107	106	0	I\\	Eb	V		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
107	106	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
107	106	1/2	V6/vi	Eb	V		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
107	106	3/4	V43/vi	Eb	V		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
108	107	0	vi	Eb	V		vi	vi						m	0	0	3, 0, 4		3.0	3.0
108	107	1/4	vi6	Eb	V		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
108	107	1/2	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
109	108	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
109	108	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
109	108	1/2	V6/vi	Eb	V		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
109	108	3/4	V43/vi	Eb	V		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
110	109	0	vi	Eb	V		vi	vi						m	0	0	3, 0, 4		3.0	3.0
110	109	1/4	vi6	Eb	V		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
110	109	1/2	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
111	110	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
111	110	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
111	110	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
112	111	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
112	111	1/4	I6	Eb	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
112	111	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
113	112	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
113	112	1/2	V(64)	Eb	V		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
114	113	1/4	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
114	113	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
115	114	0	I	Eb	V		I	I						M	0	0	0, 4, 1		0.0	0.0
115	114	1/2	V(64)	Eb	V		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
116	115	1/4	V	Eb	V		V	V						M	0	0	1, 5, 2		1.0	1.0
116	115	1/2	V7	Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
117	116	0	I\\	Eb	V		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
117	116	1/2	I.V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
117	116	3/4	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
118	117	1/4	#viio64/ii	Eb	I		#viio64/ii	#vii	o	64		ii		o	0	0	1, 7, 4		7.0	1.0
118	117	3/4	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
119	118	1/4	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
119	118	1/2	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
119	118	3/4	iio/ii	Eb	I		iio/ii	ii	o			ii		o	0	0	4, 1, -2		4.0	4.0
120	119	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
120	119	1/4	V[#viio43/ii	Eb	I	V	#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
120	119	1/2	#viio43(4)/ii	Eb	I	V	#viio43(4)/ii	#vii	o	43	4	ii		o7	0	0	1, -2, 7, -1		7.0	1.0
120	119	3/4	#viio43/ii	Eb	I	V	#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
121	120	0	ii6]	Eb	I	V	ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
121	120	1/4	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
121	120	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
122	121	0	V7(9)	Eb	I		V7(9)	V		7	9			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
122	121	1/4	viio64	Eb	I		viio64	vii	o	64				o	0	0	-1, 5, 2		5.0	-1.0
122	121	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
123	122	0	V7(9)	Eb	I		V7(9)	V		7	9			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
123	122	1/4	vii%7	Eb	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
124	123	1/4	V7(9)	Eb	I		V7(9)	V		7	9			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
124	123	1/2	V7(96)	Eb	I		V7(96)	V		7	96			Mm7	0	0	1, 5, 4, -1	3	1.0	1.0
124	123	3/4	V7(9)	Eb	I		V7(9)	V		7	9			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
125	124	0	I64	Eb	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
125	124	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
125	124	3/4	viio64/V	Eb	I		viio64/V	vii	o	64		V		o	0	0	0, 6, 3		6.0	0.0
126	125	0	ii%2/V	Eb	I		ii%2/V	ii	%	2		V		%7	0	0	1, 3, 2, 9		3.0	1.0
126	125	1/4	viio6/V	Eb	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6.0	3.0
126	125	3/4	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
127	126	0	ii%2/V	Eb	I		ii%2/V	ii	%	2		V		%7	0	0	1, 3, 2, 9		3.0	1.0
127	126	1/4	viio64/V	Eb	I		viio64/V	vii	o	64		V		o	0	0	0, 6, 3		6.0	0.0
127	126	3/4	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
130	129	0	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
130	129	1/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
130	129	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
130	129	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
131	130	0	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
131	130	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
131	130	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
131	130	3/4	viio	Eb	I		viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
132	131	1/4	vi	Eb	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
132	131	1/2	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
132	131	3/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
133	132	0	viio6	Eb	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
133	132	1/4	V65/IV	Eb	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
133	132	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
133	132	3/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
134	133	0	V43(4)/V	Eb	I		V43(4)/V	V		43	4	V		Mm7	0	0	3, 0, 2, 1		2.0	3.0
134	133	1/4	V6	Eb	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
134	133	1/2	V65	Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
134	133	3/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
135	134	0	viio6(2)	Eb	I		viio6(2)	vii	o	6	2			o	0	0	2, -1, 0		5.0	2.0
135	134	1/4	V65/IV	Eb	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
135	134	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
135	134	3/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
136	135	0	V43/V	Eb	I		V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
136	135	1/4	V6	Eb	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
136	135	1/2	V65\\	Eb	I		V65	V		65			\\	Mm7	0	0	5, 2, -1, 1		1.0	5.0
137	136	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
137	136	1/4	viio6(+2)	Eb	I		viio6(+2)	vii	o	6	+2			o	0	0	2, -1, 5	0	5.0	2.0
137	136	3/8	V65/IV	Eb	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
137	136	1/2	IV64	Eb	I		IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
137	136	5/8	V+/IV	Eb	I		V+/IV	V	+			IV		+	0	0	0, 4, 8		0.0	0.0
137	136	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
138	137	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
138	137	1/8	V+(#74)	Eb	I		V+(#74)	V	+		#74			+	0	0	1, 0, 9	6	1.0	1.0
138	137	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
138	137	3/8	I(#4#2)	Eb	I		I(#4#2)	I			#4#2			M	0	0	0, 9, 6		0.0	0.0
138	137	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
138	137	5/8	V(94)	Eb	I		V(94)	V			94			M	0	0	1, 0, 2	3	1.0	1.0
138	137	3/4	V7(94)	Eb	I		V7(94)	V		7	94			Mm7	0	0	1, 0, 2, -1	3	1.0	1.0
138	137	7/8	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
139	138	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
139	138	1/4	viio6(+2)	Eb	I		viio6(+2)	vii	o	6	+2			o	0	0	2, -1, 5	0	5.0	2.0
139	138	3/8	V65/IV	Eb	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0.0	4.0
139	138	1/2	IV64	Eb	I		IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
139	138	5/8	V+/IV	Eb	I		V+/IV	V	+			IV		+	0	0	0, 4, 8		0.0	0.0
139	138	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
140	139	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
140	139	1/8	V+(#74)	Eb	I		V+(#74)	V	+		#74			+	0	0	1, 0, 9	6	1.0	1.0
140	139	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
140	139	3/8	I(#4#2)	Eb	I		I(#4#2)	I			#4#2			M	0	0	0, 9, 6		0.0	0.0
140	139	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
140	139	5/8	V(94)	Eb	I		V(94)	V			94			M	0	0	1, 0, 2	3	1.0	1.0
140	139	3/4	V7(94)	Eb	I		V7(94)	V		7	94			Mm7	0	0	1, 0, 2, -1	3	1.0	1.0
140	139	7/8	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
141	140	0	I\\	Eb	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
141	140	1/8	iio6/ii	Eb	I		iio6/ii	ii	o	6		ii		o	0	0	1, -2, 4		4.0	1.0
141	140	1/2	iio/ii	Eb	I		iio/ii	ii	o			ii		o	0	0	4, 1, -2		4.0	4.0
141	140	7/8	iv43/ii	Eb	I		iv43/ii	iv		43		ii		mm7	0	0	2, -1, 1, -2		1.0	2.0
142	141	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
142	141	1/8	iv43/ii	Eb	I		iv43/ii	iv		43		ii		mm7	0	0	2, -1, 1, -2		1.0	2.0
142	141	1/4	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
142	141	3/8	iv43/ii	Eb	I		iv43/ii	iv		43		ii		mm7	0	0	2, -1, 1, -2		1.0	2.0
142	141	1/2	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
142	141	5/8	iv43/ii	Eb	I		iv43/ii	iv		43		ii		mm7	0	0	2, -1, 1, -2		1.0	2.0
142	141	3/4	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
142	141	7/8	iv43/ii	Eb	I		iv43/ii	iv		43		ii		mm7	0	0	2, -1, 1, -2		1.0	2.0
143	142	0	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
143	142	1/8	iv7/ii	Eb	I		iv7/ii	iv		7		ii		mm7	0	0	1, -2, 2, -1		1.0	1.0
143	142	1/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
143	142	3/8	iv7/ii	Eb	I		iv7/ii	iv		7		ii		mm7	0	0	1, -2, 2, -1		1.0	1.0
143	142	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
143	142	5/8	iv7/ii	Eb	I		iv7/ii	iv		7		ii		mm7	0	0	1, -2, 2, -1		1.0	1.0
143	142	3/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
143	142	7/8	iv/ii	Eb	I		iv/ii	iv				ii		m	0	0	1, -2, 2		1.0	1.0
144	143	0	#viio64/ii	Eb	I		#viio64/ii	#vii	o	64		ii		o	0	0	1, 7, 4		7.0	1.0
144	143	1/8	iv2/ii	Eb	I		iv2/ii	iv		2		ii		mm7	0	0	-1, 1, -2, 2		1.0	-1.0
144	143	1/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
144	143	3/8	iv2/ii	Eb	I		iv2/ii	iv		2		ii		mm7	0	0	-1, 1, -2, 2		1.0	-1.0
144	143	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
144	143	5/8	iv2/ii	Eb	I		iv2/ii	iv		2		ii		mm7	0	0	-1, 1, -2, 2		1.0	-1.0
144	143	3/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
144	143	7/8	iv64/ii	Eb	I		iv64/ii	iv		64		ii		m	0	0	2, 1, -2		1.0	2.0
145	144	0	#viio7/ii\\	Eb	I		#viio7/ii	#vii	o	7		ii	\\	o7	0	0	7, 4, 1, -2		7.0	7.0
145	144	5/8	VI/ii	Eb	I		VI/ii	VI				ii		M	0	0	-2, 2, -1		-2.0	-2.0
145	144	3/4	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
145	144	7/8	VI/ii	Eb	I		VI/ii	VI				ii		M	0	0	-2, 2, -1		-2.0	-2.0
146	145	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
146	145	5/8	ii%2/ii	Eb	I		ii%2/ii	ii	%	2		ii		%7	0	0	2, 4, 3, 10		4.0	2.0
146	145	3/4	V6/ii	Eb	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
146	145	7/8	ii%2/ii	Eb	I		ii%2/ii	ii	%	2		ii		%7	0	0	2, 4, 3, 10		4.0	2.0
147	146	0	V6/ii	Eb	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
148	147	0	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
148	147	1/2	V2/ii	Eb	I		V2/ii	V		2		ii		Mm7	0	0	1, 3, 7, 4		3.0	1.0
149	148	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
149	148	1/2	V6/ii	Eb	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
150	149	0	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
150	149	1/2	V2/ii	Eb	I		V2/ii	V		2		ii		Mm7	0	0	1, 3, 7, 4		3.0	1.0
151	150	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
151	150	1/2	V6/vi	Eb	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
152	151	0	vi	Eb	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
152	151	1/2	V43/vi	Eb	I		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
153	152	0	vi6	Eb	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
153	152	1/2	V6/vi	Eb	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
154	153	0	vi	Eb	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
154	153	1/2	V43/vi	Eb	I		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
155	154	0	vi6	Eb	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
155	154	1/2	V6/ii	Eb	I		V6/ii	V		6		ii		M	0	0	7, 4, 3		3.0	7.0
156	155	0	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
156	155	1/8	V7/ii	Eb	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
156	155	1/4	ii64	Eb	I		ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
156	155	1/2	V7/ii	Eb	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
156	155	7/8	#viio64/ii	Eb	I		#viio64/ii	#vii	o	64		ii		o	0	0	1, 7, 4		7.0	1.0
157	156	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
157	156	3/8	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
157	156	1/2	#viio6/ii	Eb	I		#viio6/ii	#vii	o	6		ii		o	0	0	4, 1, 7		7.0	4.0
157	156	5/8	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
157	156	3/4	#viio6/ii	Eb	I		#viio6/ii	#vii	o	6		ii		o	0	0	4, 1, 7		7.0	4.0
157	156	7/8	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
158	157	0	V(64)/ii	Eb	I		V(64)/ii	V			64	ii		M	0	0	3, 2, -1		3.0	3.0
158	157	1/4	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
158	157	1/2	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
158	157	3/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
159	158	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
159	158	1/2	V7/bVII	Eb	I		V7/bVII	V		7		bVII		Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0
159	158	7/8	V2/bVII	Eb	I		V2/bVII	V		2		bVII		Mm7	0	0	-3, -1, 3, 0		-1.0	-3.0
160	159	0	.bVII6	Eb	I										0	0				
160	159	3/8	.bVII	Eb	I										0	0				
160	159	1/2	V6/bVII	Eb	I		V6/bVII	V		6		bVII		M	0	0	3, 0, -1		-1.0	3.0
160	159	7/8	V7/bVII	Eb	I		V7/bVII	V		7		bVII		Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0
161	160	0	.bVII	Eb	I										0	0				
161	160	1/2	V7/bVII	Eb	I		V7/bVII	V		7		bVII		Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0
162	161	0	V2/bIII	Eb	I		V2/bIII	V		2		bIII		Mm7	0	0	-4, -2, 2, -1		-2.0	-4.0
162	161	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
