mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
199	198	790	794	0.5	1/2	1/2	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
199	198	1581/2	1589/2	0.5	5/8	5/8	4/4	4	1		#viio43/vi		D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
199	198	791	795	0.5	3/4	3/4	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
199	198	1583/2	1591/2	0.5	7/8	7/8	4/4	4	1		#viio6/vi		D	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
200	199	792	796	0.5	0	0	4/4	4	1		i		D	I		i		i							m	0	0	0, -3, 1		0	0
200	199	1585/2	1593/2	0.5	1/8	1/8	4/4	4	1		#viio43/vi		D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
200	199	793	797	0.5	1/4	1/4	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
200	199	1587/2	1595/2	0.5	3/8	3/8	4/4	4	1		#viio6/vi		D	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
200	199	794	798	0.5	1/2	1/2	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
200	199	1589/2	1597/2	0.5	5/8	5/8	4/4	4	1		#viio7/vi		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
200	199	795	799	0.5	3/4	3/4	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
200	199	1591/2	1599/2	0.5	7/8	7/8	4/4	4	1		iv6/vi		D	I		iv6/vi		iv		6		vi			m	0	0	-1, 3, 2		2	-1
201	200	796	800	7.0	0	0	4/4	4	1		V/vi\\		D	I		V/vi		V				vi		\\	M	0	0	4, 8, 5		4	4
202	201	803	807	1.0	3/4	3/4	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
203	202	804	808	2.0	0	0	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
203	202	806	810	2.0	1/2	1/2	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
204	203	808	812	2.0	0	0	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
204	203	810	814	1.5	1/2	1/2	4/4	4	1		v6/vi		D	I		v6/vi		v		6		vi			m	0	0	1, 5, 4		4	1
204	203	1623/2	1631/2	0.5	7/8	7/8	4/4	4	1		Ger6/vi		D	I		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	-1, 3, 0, 9		9	-1
205	204	812	816	6.0	0	0	4/4	4	1		V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
206	205	818	822	2.0	1/2	1/2	4/4	4	1		#viio43/vi		D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
207	206	820	824	8.0	0	0	4/4	4	1		#viio7/ii		D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
209	208	828	832	8.0	0	0	4/4	4	1		viio43/V		D	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
211	210	836	840	8.0	0	0	4/4	4	1		viio7		D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
213	212	844	848	4.0	0	0	4/4	4	1		#viio65/ii		D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
214	213	848	852	2.0	0	0	4/4	4	1		#viio2/ii		D	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
214	213	850	854	2.0	1/2	1/2	4/4	4	1		#viio65/ii		D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
215	214	852	856	8.0	0	0	4/4	4	1		iii64		D	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
217	216	860	864	8.0	0	0	4/4	4	1		#viio7/vii		D	I		#viio7/vii		#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
219	218	868	872	8.0	0	0	4/4	4	1		iii64		D	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
221	220	876	880	2.0	0	0	4/4	4	1		#viio43/vii		D	I		#viio43/vii		#vii	o	43		vii			o7	0	0	4, 1, 10, 7		10	4
221	220	878	882	2.0	1/2	1/2	4/4	4	1		#viio65/vii		D	I		#viio65/vii		#vii	o	65		vii			o7	0	0	7, 4, 1, 10		10	7
222	221	880	884	2.0	0	0	4/4	4	1		#viio2/vii		D	I		#viio2/vii		#vii	o	2		vii			o7	0	0	1, 10, 7, 4		10	1
222	221	882	886	2.0	1/2	1/2	4/4	4	1		#viio65/vii		D	I		#viio65/vii		#vii	o	65		vii			o7	0	0	7, 4, 1, 10		10	7
223	222	884	888	8.0	0	0	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
225	224	892	896	2.0	0	0	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
225	224	894	898	2.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
226	225	896	900	2.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
226	225	898	902	2.0	1/2	1/2	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
227	226	900	904	8.0	0	0	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
229	228	908	912	2.0	0	0	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
229	228	910	914	2.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
230	229	912	916	4.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
231	230	916	920	8.0	0	0	4/4	4	1		I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
233	232	924	928	4.0	0	0	4/4	4	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii			%7	0	0	0, 4, 6, 3		6	0
234	233	928	932	3.0	0	0	4/4	4	1		V7/iii		D	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
234	233	931	935	1.0	3/4	3/4	4/4	4	1		iii64		D	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
235	234	932	936	8.0	0	0	4/4	4	1		iii		D	I		iii		iii							m	0	0	4, 1, 5		4	4
237	236	940	944	4.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
238	237	944	948	3.0	0	0	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
238	237	947	951	1.0	3/4	3/4	4/4	4	1		IV64		D	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
239	238	948	952	4.0	0	0	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
240	239	952	956	4.0	0	0	4/4	4	1		V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
241	240	956	960	4.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
242	241	960	964	2.0	0	0	4/4	4	1		I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
242	241	962	966	1.0	1/2	1/2	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
242	241	963	967	1.0	3/4	3/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
243	242	964	968	1.0	0	0	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
243	242	965	969	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
243	242	966	970	1.0	1/2	1/2	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
243	242	967	971	1.0	3/4	3/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
244	243	968	972	5.0	0	0	4/4	4	1		V		D	I		V		V							M	0	0	1, 5, 2		1	1
245	244	973	977	1.0	1/4	1/4	4/4	4	1		#viio7/vi		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
245	244	974	978	1.0	1/2	1/2	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
245	244	975	979	1.0	3/4	3/4	4/4	4	1		vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
246	245	976	980	1.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
246	245	977	981	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
246	245	978	982	1.0	1/2	1/2	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
246	245	979	983	1.0	3/4	3/4	4/4	4	1		V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
247	246	980	984	1.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
247	246	981	985	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
247	246	982	986	1.0	1/2	1/2	4/4	4	1		vii%65		D	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
247	246	983	987	1.0	3/4	3/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
248	247	984	988	1.0	0	0	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
248	247	985	989	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
248	247	986	990	1.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
248	247	987	991	1.0	3/4	3/4	4/4	4	1		IV6(+2)		D	I		IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
249	248	988	992	1.0	0	0	4/4	4	1		V		D	I		V		V							M	0	0	1, 5, 2		1	1
249	248	989	993	1.0	1/4	1/4	4/4	4	1		#viio65/vi		D	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
249	248	990	994	1.0	1/2	1/2	4/4	4	1		V(964)		D	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
249	248	991	995	1.0	3/4	3/4	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	249	992	996	1.0	0	0	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
250	249	993	997	1.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
250	249	994	998	2.0	1/2	1/2	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
251	250	996	1000	1.0	0	0	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
251	250	997	1001	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
251	250	998	1002	2.0	1/2	1/2	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
252	251	1000	1004	1.0	0	0	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
252	251	1001	1005	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
252	251	1002	1006	4.0	1/2	1/2	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
253	252	1006	1010	2.0	1/2	1/2	4/4	4	1		ii%43/V		D	I		ii%43/V		ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
254	253	1008	1012	2.0	0	0	4/4	4	1		V/V\\		D	I		V/V		V				V		\\	M	0	0	2, 6, 3		2	2
254	253	1010	1014	1.0	1/2	1/2	4/4	4	1		vii%7/V		D	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
254	253	1011	1015	1.0	3/4	3/4	4/4	4	1		V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
255	254	1012	1016	1.0	0	0	4/4	4	1		V		D	I		V		V							M	0	0	1, 5, 2		1	1
255	254	1013	1017	1.0	1/4	1/4	4/4	4	1		V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
255	254	1014	1018	1.0	1/2	1/2	4/4	4	1		vii%65/V		D	I		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
255	254	1015	1019	1.0	3/4	3/4	4/4	4	1		V2/V		D	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
256	255	1016	1020	1.0	0	0	4/4	4	1		V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
256	255	1017	1021	1.0	1/4	1/4	4/4	4	1		V		D	I		V		V							M	0	0	1, 5, 2		1	1
256	255	1018	1022	1.0	1/2	1/2	4/4	4	1		vii%7		D	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
256	255	1019	1023	1.0	3/4	3/4	4/4	4	1		V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
257	256	1020	1024	1.0	0	0	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
257	256	1021	1025	1.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
257	256	1022	1026	1.0	1/2	1/2	4/4	4	1		vii%65		D	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
257	256	1023	1027	1.0	3/4	3/4	4/4	4	1		V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
258	257	1024	1028	1.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
258	257	1025	1029	1.0	1/4	1/4	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
258	257	1026	1030	1.0	1/2	1/2	4/4	4	1		iii7		D	I		iii7		iii		7					mm7	0	0	4, 1, 5, 2		4	4
258	257	1027	1031	1.0	3/4	3/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
259	258	1028	1032	2.0	0	0	4/4	4	1		vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
259	258	1030	1034	1.0	1/2	1/2	4/4	4	1		viio2		D	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
259	258	1031	1035	1.0	3/4	3/4	4/4	4	1		iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
260	259	1032	1036	2.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
260	259	1034	1038	1.0	1/2	1/2	4/4	4	1		iii7		D	I		iii7		iii		7					mm7	0	0	4, 1, 5, 2		4	4
260	259	1035	1039	1.0	3/4	3/4	4/4	4	1		V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
261	260	1036	1040	2.0	0	0	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
261	260	1038	1042	1.0	1/2	1/2	4/4	4	1		viio2		D	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
261	260	1039	1043	1.0	3/4	3/4	4/4	4	1		iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
262	261	1040	1044	2.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
262	261	1042	1046	1.0	1/2	1/2	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
262	261	1043	1047	1.0	3/4	3/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
263	262	1044	1048	1.0	0	0	4/4	4	1		V(64)/V		D	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
263	262	1045	1049	1.0	1/4	1/4	4/4	4	1		V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
263	262	1046	1050	2.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
264	263	1048	1052	1.0	0	0	4/4	4	1		#viio7/vi		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
264	263	1049	1053	1.0	1/4	1/4	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
264	263	1050	1054	1.0	1/2	1/2	4/4	4	1		vi(6)		D	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
264	263	1051	1055	1.0	3/4	3/4	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
265	264	1052	1056	1.0	0	0	4/4	4	1		vii%7/V		D	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
265	264	1053	1057	1.0	1/4	1/4	4/4	4	1		V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
265	264	1054	1058	1.0	1/2	1/2	4/4	4	1		V2(4)		D	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
265	264	1055	1059	1.0	3/4	3/4	4/4	4	1		V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
266	265	1056	1060	1.0	0	0	4/4	4	1		I6\\		D	I		I6		I		6				\\	M	0	0	4, 1, 0		0	4
266	265	1057	1061	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
266	265	1058	1062	1.0	1/2	1/2	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
266	265	1059	1063	1.0	3/4	3/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
267	266	1060	1064	2.0	0	0	4/4	4	1		vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
267	266	1062	1066	1.0	1/2	1/2	4/4	4	1		vii6		D	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
267	266	1063	1067	1.0	3/4	3/4	4/4	4	1		V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
268	267	1064	1068	1.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
268	267	1065	1069	1.0	1/4	1/4	4/4	4	1		V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
268	267	1066	1070	1.0	1/2	1/2	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
268	267	1067	1071	1.0	3/4	3/4	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
269	268	1068	1072	2.0	0	0	4/4	4	1		V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
269	268	1070	1074	1.5	1/2	1/2	4/4	4	1		V7(6)		D	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
269	268	2143/2	2151/2	0.5	7/8	7/8	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
270	269	1072	1076	1.0	0	0	4/4	4	1		I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
270	269	1073	1077	2.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
270	269	1075	1079	1.0	3/4	3/4	4/4	4	1		V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
271	270	1076	1080	3.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
271	270	1079	1083	1.0	3/4	3/4	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
272	271	1080	1084	2.0	0	0	4/4	4	1		V65(6)/vi		D	I		V65(6)/vi		V		65	6	vi			Mm7	0	0	8, 0, 2, 4		4	8
272	271	1082	1086	1.0	1/2	1/2	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
272	271	1083	1087	1.0	3/4	3/4	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
273	272	1084	1088	3.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
273	272	1087	1091	1.0	3/4	3/4	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
274	273	1088	1092	2.0	0	0	4/4	4	1		V65(6)/vi		D	I		V65(6)/vi		V		65	6	vi			Mm7	0	0	8, 0, 2, 4		4	8
274	273	1090	1094	1.0	1/2	1/2	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
274	273	1091	1095	1.0	3/4	3/4	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
275	274	1092	1096	4.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
276	275	1096	1100	2.0	0	0	4/4	4	1		ii6(119)		D	I		ii6(119)		ii		6	119				m	0	0	-1, 3, 2	1, 4	2	-1
276	275	1098	1102	2.0	1/2	1/2	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
277	276	1100	1104	2.0	0	0	4/4	4	1		V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
277	276	1102	1106	2.0	1/2	1/2	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
278	277	1104	1108	1.0	0	0	4/4	4	1		I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
278	277	1105	1109	2.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
278	277	1107	1111	1.0	3/4	3/4	4/4	4	1		V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
279	278	1108	1112	3.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
279	278	1111	1115	1.0	3/4	3/4	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
280	279	1112	1116	2.0	0	0	4/4	4	1		V65(6)/vi		D	I		V65(6)/vi		V		65	6	vi			Mm7	0	0	8, 0, 2, 4		4	8
280	279	1114	1118	1.0	1/2	1/2	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
280	279	1115	1119	1.0	3/4	3/4	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
281	280	1116	1120	3.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
281	280	1119	1123	1.0	3/4	3/4	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
282	281	1120	1124	2.0	0	0	4/4	4	1		V65(6)/vi		D	I		V65(6)/vi		V		65	6	vi			Mm7	0	0	8, 0, 2, 4		4	8
282	281	1122	1126	1.0	1/2	1/2	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
282	281	1123	1127	1.0	3/4	3/4	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
283	282	1124	1128	3.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
283	282	1127	1131	1.0	3/4	3/4	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
284	283	1128	1132	2.0	0	0	4/4	4	1		IV(9b4)		D	I		IV(9b4)		IV			9b4				M	0	0	-1, -2, 0	1	-1	-1
284	283	1130	1134	1.0	1/2	1/2	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
284	283	1131	1135	3.0	3/4	3/4	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
285	284	1134	1138	2.0	1/2	1/2	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
286	285	1136	1140	2.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
286	285	1138	1142	2.0	1/2	1/2	4/4	4	1		vii%7		D	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
287	286	1140	1144	2.0	0	0	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
287	286	1142	1146	2.0	1/2	1/2	4/4	4	1		ii7		D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
288	287	1144	1148	4.0	0	0	4/4	4	1		I6\\		D	I		I6		I		6				\\	M	0	0	4, 1, 0		0	4
289	288	1148	1152	8.0	0	0	4/4	4	1		viio7/V		D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
291	290	1156	1160	8.0	0	0	4/4	4	1		viio65/V		D	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
293	292	1164	1168	8.0	0	0	4/4	4	1		bIII64		D	I		bIII64		bIII		64					M	0	0	-2, -3, 1		-3	-2
295	294	1172	1176	4.0	0	0	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
296	295	1176	1180	2.0	0	0	4/4	4	1		V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
296	295	1178	1182	2.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
297	296	1180	1184	2.0	0	0	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
297	296	1182	1186	2.0	1/2	1/2	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
298	297	1184	1188	2.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
298	297	1186	1190	2.0	1/2	1/2	4/4	4	1		V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
299	298	1188	1192	2.0	0	0	4/4	4	1		V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
299	298	1190	1194	2.0	1/2	1/2	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
300	299	1192	1196	2.0	0	0	4/4	4	1		I6\\		D	I		I6		I		6				\\	M	0	0	4, 1, 0		0	4
300	299	1194	1198	2.0	1/2	1/2	4/4	4	1		V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
301	300	1196	1200	2.0	0	0	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
301	300	1198	1202	2.0	1/2	1/2	4/4	4	1		viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
302	301	1200	1204	2.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
302	301	1202	1206	2.0	1/2	1/2	4/4	4	1		V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
303	302	1204	1208	2.0	0	0	4/4	4	1		V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
